"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         834,      -4.980493747,      -3.987616587,      -4.138206798,      -2.934932317,      -9.867745103
          0,           0,         835,      -4.979765361,      -3.994148609,       -4.14152053,      -2.934179532,      -9.867154977
          0,           0,         836,      -4.979381553,      -4.000378142,      -4.144229921,      -2.933743618,      -9.866534085
          0,           0,         837,      -4.979347775,      -4.006224619,      -4.146321425,       -2.93363206,      -9.865887369
          0,           0,         838,      -4.979667368,      -4.011609081,       -4.14779357,      -2.933850229,       -9.86521601
          0,           0,         839,       -4.98034172,      -4.016456637,      -4.148657014,      -2.934401535,      -9.864521649
          0,           0,         840,      -4.981370404,      -4.020699128,      -4.148934095,       -2.93528756,      -9.863801125
          0,           0,         841,      -4.982751273,       -4.02427781,      -4.148657904,      -2.936508155,      -9.863058855
          0,           0,         842,      -4.984480526,      -4.027145876,      -4.147870976,      -2.938061505,      -9.862295468
          0,           0,         843,      -4.986552747,      -4.029270595,      -4.146623683,      -2.939944172,      -9.861510771
          0,           0,         844,      -4.988960913,      -4.030634883,      -4.144972471,      -2.942151108,      -9.860700911
          0,           0,         845,      -4.991696381,      -4.031238145,      -4.142978036,      -2.944675644,      -9.859861544
          0,           0,         846,      -4.994748849,      -4.031096296,      -4.140703562,       -2.94750946,      -9.858995351
          0,           0,         847,      -4.998106306,      -4.030240977,      -4.138213102,      -2.950642533,      -9.858097326
          0,           0,         848,      -5.001754952,      -4.028718025,      -4.135570154,       -2.95406307,      -9.857175457
          0,           0,         849,      -5.005679125,       -4.02658536,      -4.132836477,       -2.95775743,      -9.856216991
          0,           0,         850,      -5.009861206,      -4.023910486,      -4.130071147,      -2.961710032,      -9.855224198
          0,           0,         851,      -5.014281528,      -4.020767801,      -4.127329863,      -2.965903267,      -9.854194569
          0,           0,         852,      -5.018918291,      -4.017235932,      -4.124664451,      -2.970317404,      -9.853127488
          0,           0,         853,      -5.023747485,      -4.013395246,      -4.122122571,      -2.974930505,       -9.85202639
          0,           0,         854,      -5.028742839,      -4.009325667,      -4.119747585,      -2.979718366,      -9.850881071
          0,           0,         855,      -5.033875792,      -4.005104862,      -4.117578535,      -2.984654463,      -9.849685914
          0,           0,         856,      -5.039115513,      -4.000806825,      -4.115650225,      -2.989709957,      -9.848446601
          0,           0,         857,      -5.044428965,      -3.996500846,      -4.113993368,       -2.99485372,       -9.84716193
          0,           0,         858,      -5.049781041,      -3.992250833,      -4.112634771,      -3.000052435,      -9.845825404
          0,           0,         859,      -5.055134766,      -3.988114937,      -4.111597548,      -3.005270759,      -9.844433372
          0,           0,         860,       -5.06045159,      -3.984145417,      -4.110901336,       -3.01047156,      -9.842986878
          0,           0,         861,      -5.065691774,      -3.980388698,       -4.11056251,       -3.01561625,      -9.841489866
          0,           0,         862,      -5.070814871,      -3.976885561,       -4.11059438,      -3.020665205,      -9.839939683
          0,           0,         863,      -5.075780305,      -3.973671426,      -4.111007374,       -3.02557829,      -9.838340968
          0,           0,         864,      -5.080548047,       -3.97077669,      -4.111809186,      -3.030315474,      -9.836690156
          0,           0,         865,      -5.085079356,      -3.968227087,      -4.113004908,       -3.03483753,      -9.834990128
          0,           0,         866,      -5.089337591,      -3.966044053,      -4.114597123,      -3.039106807,      -9.833248916
          0,           0,         867,      -5.093289041,       -3.96424507,      -4.116585972,      -3.043088044,      -9.831461482
          0,           0,         868,      -5.096903749,      -3.962843995,      -4.118969182,      -3.046749199,      -9.829633507
          0,           0,         869,      -5.100156293,      -3.961851336,      -4.121742072,      -3.050062254,       -9.82777092
          0,           0,         870,      -5.103026472,      -3.961274513,      -4.124897522,      -3.053003956,      -9.825879308
          0,           0,         871,      -5.105499868,      -3.961118052,      -4.128425919,      -3.055556454,      -9.823963156
          0,           0,         872,      -5.107568242,      -3.961383759,      -4.132315073,      -3.057707795,      -9.822020883
          0,           0,         873,      -5.109229743,      -3.962070834,      -4.136550104,      -3.059452245,      -9.820062849
          0,           0,         874,      -5.110488911,      -3.963175951,      -4.141113324,      -3.060790419,      -9.818091113
          0,           0,         875,      -5.111356482,      -3.964693296,      -4.145984085,      -3.061729208,       -9.81610698
          0,           0,         876,      -5.111848996,      -3.966614564,      -4.151138635,      -3.062281504,      -9.814113034
          0,           0,         877,      -5.111988242,      -3.968928924,      -4.156549964,      -3.062465756,      -9.812110369
          0,           0,         878,       -5.11180057,      -3.971622943,      -4.162187667,       -3.06230536,      -9.810106883
          0,           0,         879,      -5.111316107,      -3.974680491,      -4.168017826,      -3.061827944,      -9.808100765
          0,           0,         880,      -5.110567926,      -3.978082609,      -4.174002942,      -3.061064575,      -9.806098594
          0,           0,         881,        -5.1095912,      -3.981807363,      -4.180101911,      -3.060048925,      -9.804102093
          0,           0,         882,       -5.10842238,      -3.985829687,      -4.186270093,      -3.058816448,      -9.802124621
          0,           0,         883,      -5.107098434,      -3.990121224,      -4.192459478,      -3.057403592,      -9.800167087
          0,           0,         884,      -5.105656154,       -3.99465017,      -4.198618979,      -3.055847072,      -9.798231367
          0,           0,         885,      -5.104131562,       -3.99938115,      -4.204694872,      -3.054183228,      -9.796331174
          0,           0,         886,      -5.102559409,       -4.00427513,      -4.210631402,      -3.052447477,      -9.794470795
          0,           0,         887,      -5.100972779,      -4.009289393,      -4.216371567,      -3.050673859,      -9.792651001
          0,           0,         888,      -5.099402784,      -4.014377604,      -4.221858085,      -3.048894689,      -9.790873495
          0,           0,         889,      -5.097878349,      -4.019489975,      -4.227034523,      -3.047140291,      -9.789132545
          0,           0,         890,      -5.096426079,      -4.024573579,      -4.231846578,      -3.045438826,      -9.787428695
          0,           0,         891,      -5.095070187,       -4.02957282,      -4.236243452,      -3.043816182,      -9.785775326
          0,           0,         892,      -5.093832485,       -4.03443008,      -4.240179257,      -3.042295939,      -9.784181409
          0,           0,         893,      -5.092732414,      -4.039086572,      -4.243614402,      -3.040899372,      -9.782653911
          0,           0,         894,      -5.091787112,       -4.04348338,      -4.246516838,      -3.039645506,       -9.78117824
          0,           0,         895,      -5.091011507,      -4.047562685,      -4.248863116,       -3.03855119,      -9.779752207
          0,           0,         896,      -5.090418426,      -4.051269156,      -4.250639161,      -3.037631202,      -9.778385284
          0,           0,         897,      -5.090018713,      -4.054551423,      -4.251840703,       -3.03689836,      -9.777087714
          0,           0,         898,      -5.089821353,      -4.057363606,      -4.252473343,      -3.036363645,      -9.775855738
          0,           0,         899,      -5.089833595,       -4.05966678,      -4.252552241,       -3.03603632,      -9.774689737
          0,           0,         900,      -5.090061067,      -4.061430304,      -4.252101456,       -3.03592405,      -9.773593367
          0,           0,         901,      -5.090507889,      -4.062632909,      -4.251152981,      -3.036033017,       -9.77256091
          0,           0,         902,      -5.091176766,      -4.063263471,      -4.249745558,      -3.036368015,      -9.771584486
          0,           0,         903,      -5.092069081,      -4.063321404,      -4.247923342,      -3.036932547,      -9.770666081
          0,           0,         904,      -5.093184958,      -4.062816647,      -4.245734508,      -3.037728894,      -9.769817224
          0,           0,         905,      -5.094523326,      -4.061769229,      -4.243229874,      -3.038758177,       -9.76903519
          0,           0,         906,      -5.096081952,      -4.060208473,      -4.240461607,        -3.0400204,       -9.76832237
          0,           0,         907,      -5.097857471,      -4.058171877,      -4.237482053,      -3.041514473,      -9.767662677
          0,           0,         908,      -5.099845383,      -4.055703781,      -4.234342743,      -3.043238222,      -9.767050231
          0,           0,         909,      -5.102040046,      -4.052853879,      -4.231093561,      -3.045188373,      -9.766491707
          0,           0,         910,      -5.104434645,      -4.049675712,      -4.227782109,      -3.047360524,      -9.765990875
          0,           0,         911,      -5.107021148,      -4.046225181,      -4.224453227,      -3.049749092,      -9.765544479
          0,           0,         912,      -5.109790241,      -4.042559185,      -4.221148679,      -3.052347254,      -9.765140397
          0,           0,         913,      -5.112731255,      -4.038734409,      -4.217906964,       -3.05514685,      -9.764767319
          0,           0,         914,      -5.115832077,      -4.034806297,      -4.214763242,      -3.058138297,      -9.764430759
          0,           0,         915,      -5.119079055,      -4.030828232,      -4.211749343,      -3.061310465,      -9.764125755
          0,           0,         916,      -5.122456893,      -4.026850903,      -4.208893848,      -3.064650556,      -9.763855349
          0,           0,         917,      -5.125948549,      -4.022921854,      -4.206222209,      -3.068143977,      -9.763610177
          0,           0,         918,      -5.129535138,      -4.019085204,      -4.203756908,        -3.0717742,      -9.763389749
          0,           0,         919,      -5.133195843,      -4.015381487,      -4.201517629,      -3.075522634,      -9.763178741
          0,           0,         920,      -5.136907852,       -4.01184762,      -4.199521436,       -3.07936851,      -9.762986039
          0,           0,         921,      -5.140646316,      -4.008516941,      -4.197782954,      -3.083288777,       -9.76279157
          0,           0,         922,      -5.144384356,      -4.005419321,      -4.196314534,      -3.087258034,      -9.762595194
          0,           0,         923,      -5.148093115,      -4.002581316,      -4.195126409,      -3.091248505,      -9.762386422
          0,           0,         924,      -5.151741877,      -4.000026342,      -4.194226836,      -3.095230065,      -9.762170256
          0,           0,         925,      -5.155298255,      -3.997774873,      -4.193622215,      -3.099170339,      -9.761938807
          0,           0,         926,      -5.158728473,      -3.995844625,      -4.193317187,      -3.103034879,      -9.761687337
          0,           0,         927,      -5.161997734,      -3.994250752,      -4.193314716,      -3.106787442,      -9.761418051
          0,           0,         928,      -5.165070686,       -3.99300601,      -4.193616143,      -3.110390374,      -9.761125464
          0,           0,         929,      -5.167911993,      -3.992120923,      -4.194221226,      -3.113805106,      -9.760821432
          0,           0,         930,      -5.170486987,      -3.991603913,      -4.195128158,      -3.116992768,       -9.76051938
          0,           0,         931,      -5.172762413,      -3.991461413,      -4.196333561,      -3.119914917,      -9.760238385
          0,           0,         932,      -5.174707213,      -3.991697954,      -4.197832465,       -3.12253436,      -9.759952297
          0,           0,         933,      -5.176293356,      -3.992316228,      -4.199618267,       -3.12481606,      -9.759632013
          0,           0,         934,      -5.177496653,      -3.993317119,      -4.201682682,      -3.126728074,      -9.759273236
          0,           0,         935,      -5.178297523,      -3.994699714,      -4.204015664,      -3.128242505,      -9.758877706
          0,           0,         936,       -5.17868168,      -3.996461285,      -4.206605335,      -3.129336404,      -9.758437378
          0,           0,         937,      -5.178640683,      -3.998597235,      -4.209437888,      -3.129992581,      -9.757948143
          0,           0,         938,      -5.178172327,      -4.001101033,        -4.2124975,      -3.130200267,      -9.757401877
          0,           0,         939,      -5.177280847,       -4.00396411,       -4.21576623,      -3.129955592,      -9.756798728
          0,           0,         940,      -5.175976914,      -4.007175733,       -4.21922394,      -3.129261843,      -9.756135268
          0,           0,         941,      -5.174277434,      -4.010722859,      -4.222848216,      -3.128129488,      -9.755412012
          0,           0,         942,      -5.172205149,      -4.014589967,      -4.226614309,       -3.12657595,      -9.754632404
          0,           0,         943,      -5.169788073,      -4.018758865,      -4.230495108,      -3.124625162,      -9.753799323
          0,           0,         944,      -5.167058799,      -4.023208495,      -4.234461154,      -3.122306928,      -9.752915731
          0,           0,         945,      -5.164053703,      -4.027914723,      -4.238480706,      -3.119656118,      -9.751982502
          0,           0,         946,      -5.160812105,       -4.03285014,      -4.242519861,      -3.116711766,      -9.751002903
          0,           0,         947,      -5.157375412,       -4.03798387,      -4.246542753,      -3.113516101,      -9.749979223
          0,           0,         948,      -5.153786286,      -4.043281413,      -4.250511841,      -3.110113577,      -9.748913612
          0,           0,         949,      -5.150087865,      -4.048704534,      -4.254388277,      -3.106549925,      -9.747810323
          0,           0,         950,      -5.146323061,      -4.054211219,      -4.258132381,      -3.102871285,      -9.746670345
          0,           0,         951,      -5.142533946,      -4.059755726,      -4.261704221,       -3.09912342,      -9.745497624
          0,           0,         952,      -5.138761235,      -4.065288753,       -4.26506427,      -3.095351044,      -9.744293431
          0,           0,         953,       -5.13504387,      -4.070757756,      -4.268174165,      -3.091597262,      -9.743063026
          0,           0,         954,      -5.131418689,      -4.076107432,       -4.27099751,      -3.087903123,      -9.741806718
          0,           0,         955,       -5.12792019,      -4.081280408,      -4.273500734,      -3.084307284,      -9.740527361
          0,           0,         956,      -5.124580366,      -4.086218122,      -4.275653935,      -3.080845769,      -9.739227809
          0,           0,         957,      -5.121428607,       -4.09086192,      -4.277431696,      -3.077551814,      -9.737910211
          0,           0,         958,       -5.11849165,       -4.09515435,      -4.278813813,      -3.074455778,      -9.736577452
          0,           0,         959,      -5.115793576,      -4.099040604,      -4.279785909,      -3.071585117,      -9.735231744
          0,           0,         960,      -5.113355835,      -4.102470075,      -4.280339883,      -3.068964401,      -9.733873393
          0,           0,         961,      -5.111197292,      -4.105397934,      -4.280474181,      -3.066615354,      -9.732504686
          0,           0,         962,      -5.109334283,      -4.107786651,      -4.280193852,      -3.064556926,      -9.731126762
          0,           0,         963,      -5.107780689,      -4.109607356,      -4.279510412,      -3.062805367,       -9.72974132
          0,           0,         964,      -5.106547992,      -4.110840932,      -4.278441493,      -3.061374312,      -9.728345664
          0,           0,         965,      -5.105645342,      -4.111478779,      -4.277010333,      -3.060274855,      -9.726939871
          0,           0,         966,      -5.105079606,       -4.11152316,      -4.275245111,      -3.059515625,      -9.725524219
          0,           0,         967,       -5.10485541,      -4.110987123,       -4.27317818,      -3.059102843,      -9.724097498
          0,           0,         968,      -5.104975167,      -4.109893989,      -4.270845243,      -3.059040366,      -9.722658316
          0,           0,         969,      -5.105439085,      -4.108276457,      -4.268284496,      -3.059329718,      -9.721204954
          0,           0,         970,      -5.106245166,      -4.106175401,      -4.265535804,      -3.059970095,       -9.71973761
          0,           0,         971,      -5.107389188,      -4.103638431,      -4.262639906,      -3.060958363,      -9.718254402
          0,           0,         972,      -5.108864667,      -4.100718345,      -4.259637708,      -3.062289028,      -9.716756582
          0,           0,         973,      -5.110662809,      -4.097471541,      -4.256569653,      -3.063954192,      -9.715238854
          0,           0,         974,      -5.112772447,      -4.093956501,      -4.253475192,      -3.065943497,      -9.713699799
          0,           0,         975,      -5.115179976,      -4.090232389,      -4.250392356,      -3.068244048,      -9.712138263
          0,           0,         976,       -5.11786927,       -4.08635783,      -4.247357423,      -3.070840336,      -9.710554888
          0,           0,         977,      -5.120821609,      -4.082389891,      -4.244404669,      -3.073714145,      -9.708949994
          0,           0,         978,       -5.12401561,      -4.078383259,      -4.241566204,      -3.076844476,      -9.707317055
          0,           0,         979,      -5.127427167,      -4.074389637,      -4.238871875,      -3.080207461,      -9.705655036
          0,           0,         980,      -5.131029416,      -4.070457312,      -4.236349221,      -3.083776313,      -9.703961839
          0,           0,         981,      -5.134792735,      -4.066630891,      -4.234023483,      -3.087521292,      -9.702238538
          0,           0,         982,      -5.138684787,      -4.062951173,      -4.231917633,      -3.091409723,      -9.700482519
          0,           0,         983,      -5.142670615,      -4.059455119,      -4.230052442,      -3.095406062,      -9.698697025
          0,           0,         984,      -5.146712824,       -4.05617592,      -4.228446557,      -3.099472037,      -9.696879538
          0,           0,         985,      -5.150771828,      -4.053143109,      -4.227116579,      -3.103566876,      -9.695028638
          0,           0,         986,      -5.154806206,      -4.050382717,       -4.22607716,      -3.107647635,      -9.693151315
          0,           0,         987,      -5.158773164,      -4.047917452,       -4.22534108,       -3.11166964,      -9.691247109
          0,           0,         988,      -5.162629099,      -4.045766882,      -4.224919323,      -3.115587048,      -9.689317674
          0,           0,         989,      -5.166330287,      -4.043947617,      -4.224821144,      -3.119353545,      -9.687368768
          0,           0,         990,      -5.169833662,      -4.042473478,      -4.225054113,      -3.122923149,      -9.685400625
          0,           0,         991,       -5.17309769,      -4.041355649,      -4.225624157,      -3.126251132,       -9.68341225
          0,           0,         992,      -5.176083303,      -4.040602807,      -4.226535562,      -3.129295022,      -9.681409412
          0,           0,         993,      -5.178754858,      -4.040221221,      -4.227790973,       -3.13201565,      -9.679391141
          0,           0,         994,      -5.181081086,      -4.040214834,      -4.229391363,        -3.1343782,      -9.677349905
          0,           0,         995,      -5.183035968,      -4.040585302,      -4.231335977,      -3.136353215,      -9.675295001
          0,           0,         996,      -5.184599516,      -4.041332015,      -4.233622257,      -3.137917485,      -9.673235224
          0,           0,         997,      -5.185758382,      -4.042452077,      -4.236245741,       -3.13905479,      -9.671175226
          0,           0,         998,      -5.186506277,       -4.04394027,      -4.239199929,      -3.139756428,       -9.66911365
          0,           0,         999,      -5.186844171,      -4.045788971,      -4.242476134,      -3.140021498,      -9.667051572
          0,           0,        1000,      -5.186780248,      -4.047988061,      -4.246063303,      -3.139856927,      -9.664999782
          0,           0,        1001,      -5.186329635,      -4.050524796,      -4.249947817,      -3.139277228,      -9.662950325
          0,           0,        1002,      -5.185513918,      -4.053383658,      -4.254113266,      -3.138304018,      -9.660906403
          0,           0,        1003,      -5.184360471,      -4.056546202,      -4.258540221,       -3.13696532,      -9.658866858
          0,           0,        1004,       -5.18290165,      -4.059990873,      -4.263205985,      -3.135294697,      -9.656850831
          0,           0,        1005,      -5.181173901,      -4.063692841,      -4.268084353,      -3.133330283,      -9.654856799
          0,           0,        1006,      -5.179216814,      -4.067623833,      -4.273145385,      -3.131113748,      -9.652879748
          0,           0,        1007,       -5.17707219,      -4.071751996,       -4.27835521,      -3.128689269,      -9.650932693
          0,           0,        1008,      -5.174783146,      -4.076041795,      -4.283675879,      -3.126102532,       -9.64902664
          0,           0,        1009,      -5.172393295,      -4.080453974,      -4.289065293,       -3.12339983,      -9.647157489
          0,           0,        1010,       -5.16994602,      -4.084945598,      -4.294477235,      -3.120627247,      -9.645326199
          0,           0,        1011,      -5.167483852,      -4.089470206,      -4.299861537,      -3.117829979,      -9.643522674
          0,           0,        1012,      -5.165047967,      -4.093978086,      -4.305164406,      -3.115051767,      -9.641757054
          0,           0,        1013,      -5.162677783,      -4.098416724,       -4.31032896,       -3.11233446,      -9.640036143
          0,           0,        1014,      -5.160410669,      -4.102731415,      -4.315295975,      -3.109717696,      -9.638364698
          0,           0,        1015,      -5.158281735,      -4.106866079,      -4.320004877,      -3.107238676,       -9.63675018
          0,           0,        1016,      -5.156323706,      -4.110764268,      -4.324394975,      -3.104932034,      -9.635179962
          0,           0,        1017,      -5.154566865,      -4.114370357,      -4.328406918,      -3.102829778,      -9.633660689
          0,           0,        1018,      -5.153039031,      -4.117630906,      -4.331984336,      -3.100961285,      -9.632208625
          0,           0,        1019,      -5.151765598,      -4.120496117,      -4.335075601,      -3.099353345,      -9.630825014
          0,           0,        1020,      -5.150769576,      -4.122921349,      -4.337635606,      -3.098030226,      -9.629507952
          0,           0,        1021,      -5.150071667,      -4.124868592,      -4.339627476,      -3.097013762,      -9.628240441
          0,           0,        1022,      -5.149690341,      -4.126307813,      -4.341024063,      -3.096323454,      -9.627019723
          0,           0,        1023,      -5.149641904,      -4.127218088,      -4.341809141,      -3.095976559,      -9.625849176
          0,           0,        1024,      -5.149940572,      -4.127588419,      -4.341978179,      -3.095988183,      -9.624730967
          0,           0,        1025,       -5.15059852,       -4.12741819,      -4.341538635,      -3.096371353,      -9.623660927
          0,           0,        1026,      -5.151625919,      -4.126717217,       -4.34050975,      -3.097137076,      -9.622632004
          0,           0,        1027,      -5.153030951,      -4.125505384,      -4.338921851,      -3.098294372,      -9.621652842
          0,           0,        1028,      -5.154819792,      -4.123811904,       -4.33681523,      -3.099850282,      -9.620717428
          0,           0,        1029,      -5.156996578,      -4.121674253,      -4.334238684,       -3.10180985,      -9.619822933
          0,           0,        1030,      -5.159563323,      -4.119136869,      -4.331247835,      -3.104176068,      -9.618959178
          0,           0,        1031,      -5.162519821,      -4.116249699,      -4.327903348,      -3.106949787,      -9.618122869
          0,           0,        1032,      -5.165863495,      -4.113066687,       -4.32426915,      -3.110129595,      -9.617321621
          0,           0,        1033,      -5.169589215,      -4.109644291,      -4.320410764,      -3.113711654,      -9.616547818
          0,           0,        1034,      -5.173689082,      -4.106040104,      -4.316393801,      -3.117689492,      -9.615801573
          0,           0,        1035,      -5.178152158,      -4.102311617,       -4.31228268,      -3.122053755,      -9.615078856
          0,           0,        1036,      -5.182964171,      -4.098515168,      -4.308139582,      -3.126791923,      -9.614376709
          0,           0,        1037,      -5.188107176,      -4.094705087,      -4.304023651,      -3.131887975,      -9.613691258
          0,           0,        1038,      -5.193559184,      -4.090933033,      -4.299990411,      -3.137322024,      -9.613002477
          0,           0,        1039,       -5.19929378,      -4.087247519,      -4.296091395,      -3.143069918,      -9.612303837
          0,           0,        1040,      -5.205279719,      -4.083693596,      -4.292373932,      -3.149102825,      -9.611597108
          0,           0,        1041,      -5.211480543,       -4.08031268,      -4.288881085,      -3.155386806,      -9.610877334
          0,           0,        1042,      -5.217854229,      -4.077142491,      -4.285651682,      -3.161882413,      -9.610138146
          0,           0,        1043,      -5.224352909,      -4.074217074,      -4.282720434,      -3.168544333,      -9.609385944
          0,           0,        1044,      -5.230922705,        -4.0715669,      -4.280118097,      -3.175321108,      -9.608613861
          0,           0,        1045,      -5.237503724,         -4.069219,      -4.277871668,      -3.182155008,      -9.607819367
          0,           0,        1046,      -5.244030271,      -4.067197132,      -4.276004591,      -3.188982072,      -9.607002402
          0,           0,        1047,      -5.250431347,      -4.065521958,      -4.274536964,      -3.195732415,       -9.60615602
          0,           0,        1048,       -5.25663148,      -4.064211232,      -4.273485725,      -3.202330851,      -9.605281217
          0,           0,        1049,      -5.262551949,      -4.063279964,      -4.272864824,      -3.208697889,      -9.604372891
          0,           0,        1050,      -5.268112417,      -4.062740593,      -4.272685362,      -3.214751159,      -9.603431169
          0,           0,        1051,      -5.273232983,      -4.062603119,      -4.272955702,      -3.220407285,      -9.602461722
          0,           0,        1052,      -5.277836597,      -4.062875224,      -4.273681539,      -3.225584184,      -9.601477217
          0,           0,        1053,       -5.28185175,      -4.063562367,      -4.274865929,      -3.230203731,      -9.600494178
          0,           0,        1054,      -5.285215285,      -4.064667847,       -4.27650928,      -3.234194665,      -9.599498237
          0,           0,        1055,      -5.287875144,      -4.066192839,      -4.278609305,      -3.237495554,      -9.598469676
          0,           0,        1056,      -5.289792824,      -4.068136399,       -4.28116092,      -3.240057602,      -9.597405471
          0,           0,        1057,      -5.290945329,      -4.070495442,      -4.284156103,      -3.241847061,      -9.596300526
          0,           0,        1058,      -5.291326423,      -4.073264683,      -4.287583715,      -3.242847011,      -9.595153934
          0,           0,        1059,      -5.290947066,      -4.076436555,      -4.291429268,      -3.243058338,      -9.593967618
          0,           0,        1060,      -5.289834972,      -4.080001089,      -4.295674661,      -3.242499797,      -9.592740722
          0,           0,        1061,      -5.288033353,      -4.083945772,       -4.30029788,      -3.241207163,      -9.591477765
          0,           0,        1062,      -5.285598963,      -4.088255376,      -4.305272673,      -3.239231552,      -9.590177819
          0,           0,        1063,      -5.282599638,      -4.092911766,      -4.310568205,      -3.236637085,      -9.588844519
          0,           0,        1064,      -5.279111556,      -4.097893686,      -4.316148722,      -3.233498127,      -9.587482689
          0,           0,        1065,      -5.275216422,       -4.10317654,      -4.321973231,      -3.229896328,      -9.586095289
          0,           0,        1066,       -5.27099879,      -4.108732167,       -4.32799524,      -3.225917703,      -9.584682248
          0,           0,        1067,      -5.266543648,      -4.114528628,      -4.334162584,      -3.221649929,      -9.583246761
          0,           0,        1068,      -5.261934376,      -4.120530019,      -4.340417374,      -3.217179987,      -9.581791953
          0,           0,        1069,      -5.257251116,      -4.126696329,       -4.34669614,      -3.212592234,       -9.58032125
          0,           0,        1070,       -5.25256956,      -4.132983373,      -4.352930201,      -3.207966917,      -9.578837295
          0,           0,        1071,      -5.247960116,      -4.139342815,      -4.359046329,      -3.203379121,      -9.577343248
          0,           0,        1072,       -5.24348742,      -4.145722321,      -4.364967742,      -3.198898096,      -9.575841001
          0,           0,        1073,      -5.239210122,      -4.152065872,      -4.370615478,      -3.194586912,      -9.574333479
          0,           0,        1074,      -5.235180894,      -4.158314259,      -4.375910141,       -3.19050238,      -9.572824192
          0,           0,        1075,      -5.231446594,      -4.164405807,      -4.380774012,      -3.186695161,      -9.571315905
          0,           0,        1076,      -5.228048542,      -4.170277318,      -4.385133439,      -3.183210018,       -9.56981201
          0,           0,        1077,      -5.225022869,      -4.175865259,      -4.388921424,      -3.180086159,      -9.568314561
          0,           0,        1078,      -5.222400892,      -4.181107174,      -4.392080214,      -3.177357623,       -9.56682534
          0,           0,        1079,      -5.220209501,      -4.185943279,      -4.394563738,      -3.175053693,      -9.565345469
          0,           0,        1080,      -5.218471534,      -4.190318187,      -4.396339675,      -3.173199296,      -9.563875949
          0,           0,        1081,      -5.217206124,      -4.194182668,      -4.397390972,      -3.171815378,      -9.562417484
          0,           0,        1082,      -5.216429008,      -4.197495351,      -4.397716661,      -3.170919251,      -9.560969721
          0,           0,        1083,      -5.216152797,      -4.200224243,      -4.397331896,      -3.170524892,      -9.559534072
          0,           0,        1084,      -5.216387192,      -4.202347954,      -4.396267209,      -3.170643188,      -9.558108946
          0,           0,        1085,      -5.217139153,      -4.203856538,      -4.394567049,      -3.171282133,      -9.556692695
          0,           0,        1086,      -5.218413015,      -4.204751858,      -4.392287767,       -3.17244697,      -9.555286309
          0,           0,        1087,      -5.220210551,      -4.205047473,      -4.389495206,      -3.174140271,      -9.553890533
          0,           0,        1088,      -5.222530974,      -4.204768025,       -4.38626212,      -3.176361965,      -9.552502193
          0,           0,        1089,      -5.225370889,      -4.203948201,      -4.382665591,      -3.179109299,       -9.55111864
          0,           0,        1090,      -5.228724184,      -4.202631355,      -4.378784627,      -3.182376744,      -9.549739935
          0,           0,        1091,      -5.232581865,      -4.200867875,      -4.374698027,      -3.186155839,      -9.548363559
          0,           0,        1092,      -5.236931829,      -4.198713444,      -4.370482612,      -3.190434968,      -9.546989992
          0,           0,        1093,      -5.241758579,      -4.196227279,      -4.366211832,      -3.195199076,      -9.545615913
          0,           0,        1094,      -5.247042883,      -4.193470456,      -4.361954747,      -3.200429326,      -9.544238091
          0,           0,        1095,      -5.252761371,      -4.190504395,      -4.357775345,      -3.206102689,      -9.542853218
          0,           0,        1096,      -5.258886092,      -4.187389557,      -4.353732161,      -3.212191484,      -9.541460397
          0,           0,        1097,      -5.265384022,      -4.184184358,      -4.349878129,      -3.218662871,      -9.540057654
          0,           0,        1098,      -5.272216555,       -4.18094434,      -4.346260625,      -3.225478316,      -9.538645216
          0,           0,        1099,      -5.279338986,       -4.17772155,      -4.342921643,      -3.232593037,      -9.537226404
          0,           0,        1100,      -5.286700032,      -4.174564134,      -4.339898068,      -3.239955491,      -9.535795202
          0,           0,        1101,      -5.294241422,      -4.171516097,      -4.337221995,      -3.247506914,      -9.534349413
          0,           0,        1102,      -5.301897617,      -4.168617208,      -4.334921085,      -3.255180991,      -9.532885023
          0,           0,        1103,      -5.309595728,      -4.165903017,      -4.333018917,      -3.262903723,      -9.531399622
          0,           0,        1104,      -5.317255713,      -4.163404952,      -4.331535329,      -3.270593568,      -9.529896907
          0,           0,        1105,      -5.324790936,      -4.161150474,      -4.330486738,      -3.278161961,       -9.52838036
          0,           0,        1106,      -5.332109171,      -4.159163266,      -4.329886417,      -3.285514285,       -9.52684844
          0,           0,        1107,      -5.339114131,      -4.157463441,      -4.329744739,      -3.292551404,      -9.525300086
          0,           0,        1108,      -5.345707561,       -4.15606775,      -4.330069379,      -3.299171783,      -9.523738544
          0,           0,        1109,      -5.351791897,      -4.154989785,      -4.330865464,      -3.305274219,      -9.522166686
          0,           0,        1110,       -5.35727342,      -4.154240167,      -4.332135681,      -3.310761119,      -9.520585348
          0,           0,        1111,      -5.362065765,      -4.153826711,      -4.333880338,       -3.31554218,      -9.518993533
          0,           0,        1112,      -5.366093573,      -4.153754566,      -4.336097373,      -3.319538238,      -9.517392108
          0,           0,        1113,       -5.36929599,      -4.154026327,      -4.338782316,      -3.322685001,      -9.515782619
          0,           0,        1114,        -5.3716297,      -4.154642123,      -4.341928207,        -3.3249363,      -9.514162163
