"Time_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,   "relrms[nu]"   , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  ,"Cauchy[tavg[CD]]","Cauchy[tavg[CL]]"
        176,           9,      -7.028088259,      -3.836012426,      -3.839250102,      -1.550797577,      -2.997018714,      0.9329898399,      0.1253166279,     -0.4951625502,                 0,                 0,                 0,   -0.005664556992,      0.1763887107,     -0.4793508434,                 0,      -3.951291689,      0.2059525633,     -0.3219790783,     -0.3548915433,     -0.2890928349,     -0.3054133017,      -1.160496826,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        177,           9,      -7.024672469,      -3.829236741,      -3.831381658,      -1.533664694,      -2.980922927,      0.9329898399,      0.1208385969,     -0.4489576997,                 0,                 0,                 0,    0.001105540249,      0.1671054889,     -0.4338671896,                 0,      -3.715350154,      0.2059969979,      -0.315325021,     -0.3617421888,     -0.2781716599,     -0.2881343375,        -1.2034747,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        178,           9,       -7.03907294,      -3.870124343,      -3.888774546,      -1.524871337,      -2.981340061,      0.9329898399,      0.1176098276,     -0.4106081869,                 0,                 0,                 0,    0.001711962893,      0.1598857915,     -0.3960652577,                 0,      -3.491274455,      0.2047672948,     -0.3705367146,        -0.4201696,     -0.3381370948,      -0.333080797,      -1.254104547,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        179,           9,      -7.090897832,      -3.857284423,      -3.903868517,      -1.578221079,       -2.99453885,      0.9329898399,      0.1151716673,     -0.3649377436,                 0,                 0,                 0,    0.004072098186,      0.1526871263,      -0.350899859,                 0,      -3.168641666,      0.2247200704,     -0.4675931507,     -0.4368227979,     -0.3688675906,     -0.4430799257,      -1.311056026,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        180,           9,       -7.07702482,      -3.799651824,      -3.874457199,      -1.599463906,      -2.981613691,      0.9329898399,      0.1125169688,     -0.2881375089,                 0,                 0,                 0,     0.01776936097,      0.1420191601,     -0.2747978357,                 0,      -2.560836042,      0.2191380323,     -0.4640190047,     -0.4085002367,     -0.3510423234,     -0.4831764076,      -1.331736062,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        181,           9,       -7.06625714,      -3.821337579,      -3.908026387,      -1.533664204,      -2.961942049,      0.9329898399,      0.1112985046,     -0.2316826213,                 0,                 0,                 0,      0.0183457027,      0.1349062282,      -0.218779578,                 0,      -2.081632831,      0.1740144922,     -0.4694068813,     -0.4506169891,     -0.3863070622,     -0.4352755173,      -1.333664835,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        182,           9,      -7.114810108,      -3.798485491,      -3.931312911,      -1.576481379,      -2.975016704,      0.9329898399,      0.1119623298,     -0.1667205286,                 0,                 0,                 0,     0.02079421219,      0.1287760291,     -0.1541039658,                 0,      -1.489076986,    0.008228458854,     -0.5677772677,     -0.4523638106,     -0.4277380248,     -0.5323159446,      -1.362210025,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        183,           9,      -7.122840172,      -3.777646037,      -3.942616486,      -1.577295028,      -2.997437771,      0.9329898399,      0.1142648785,    -0.09119792339,                 0,                 0,                 0,      0.0262703876,      0.1231717023,    -0.07875439947,                 0,     -0.7981273389,    0.007056756075,     -0.5958390467,     -0.4559115529,     -0.4578318262,     -0.5504489691,      -1.396267521,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        184,           9,      -7.132645703,      -3.757187388,      -3.954900479,      -1.574774027,      -3.018023009,      0.9329898399,      0.1179625907,    -0.01315890211,                 0,                 0,                 0,     0.03063410597,      0.1186918591,  -0.0007563679394,                 0,     -0.1115514845,    0.005883155657,     -0.6336024743,     -0.4604362408,     -0.4873503371,     -0.5759213438,      -1.428897312,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        185,           9,      -7.154300526,      -3.737850273,      -3.968586434,        -1.5796163,      -3.038478403,      0.9329898399,      0.1230322576,     0.06379350839,                 0,                 0,                 0,     0.03325150901,      0.1156900366,     0.07630441369,                 0,      0.5185104268,    0.004718411571,     -0.6872173691,     -0.4646456617,     -0.5177085434,     -0.6077874939,      -1.464815439,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        186,           9,      -7.179691768,      -3.722767587,      -3.979367197,      -1.584306111,      -3.065863776,      0.9329898399,      0.1298839904,       0.144181225,                 0,                 0,                 0,     0.03640846453,      0.1141014304,       0.156967959,                 0,       1.110076958,    0.003582526595,     -0.7445714724,      -0.469993851,     -0.5438636414,     -0.6364539674,      -1.509797287,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        187,           9,      -7.194992563,       -3.71535954,      -3.984391114,      -1.583408756,      -3.053513212,      0.9329898399,      0.1388853857,      0.2275139811,                 0,                 0,                 0,     0.03963340765,      0.1143428702,      0.2407851117,                 0,       1.638141983,     0.04126462874,     -0.7905828769,     -0.4779594091,     -0.5610954268,     -0.6586267081,      -1.512507814,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        188,           9,      -7.185166193,      -3.718747833,      -3.982663018,      -1.582307296,      -3.049823162,      0.9329898399,      0.1494623721,      0.3104435083,                 0,                 0,                 0,     0.04188593817,      0.1161934188,      0.3243659384,                 0,       2.077067986,     0.07587492913,     -0.8052707858,     -0.4898336925,     -0.5670029744,     -0.6781566987,      -1.516160802,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        189,           9,      -7.167623109,       -3.73697735,      -3.978018198,      -1.603877969,      -2.984209611,      0.9329898399,      0.1607803186,      0.3893760357,                 0,                 0,                 0,     0.04293982389,      0.1191986685,      0.4040491127,                 0,       2.421789179,     0.09651723004,     -0.7986269077,     -0.5087130484,      -0.565575587,     -0.7129613927,      -1.445574514,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        190,           9,      -7.166578156,      -3.769153369,      -3.976505585,      -1.660692185,      -2.988832858,      0.9329898399,      0.1718071226,      0.4618087675,                 0,                 0,                 0,     0.04339312083,      0.1225937844,      0.4772376652,                 0,       2.687948908,      0.1185554129,     -0.7872425791,     -0.5333432169,     -0.5634767723,     -0.7682130724,      -1.430605052,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        191,           9,      -7.166191559,      -3.801828136,      -3.981782655,      -1.694998771,       -2.98930855,      0.9329898399,      0.1834686635,      0.5311958742,                 0,                 0,                 0,      0.0426405439,      0.1269385146,      0.5474636251,                 0,       2.895294837,      0.1429262813,     -0.7535626492,     -0.5506280807,     -0.5622747995,     -0.7814993299,      -1.395881705,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        192,           9,      -7.140399431,       -3.83111678,      -3.991374555,      -1.648442837,      -2.998717805,      0.9329898399,      0.1957112977,      0.6002855672,                 0,                 0,                 0,     0.04227321459,      0.1318922429,      0.6174545413,                 0,       3.067199361,      0.1905782419,     -0.6865588117,     -0.5578762866,     -0.5553609608,     -0.7009915045,      -1.352850789,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        193,           9,      -7.119687343,      -3.861372799,      -4.003555718,      -1.595962963,      -3.016097883,      0.9329898399,      0.2082903543,       0.667794021,                 0,                 0,                 0,     0.04176631377,      0.1373458352,      0.6859080461,                 0,       3.206072711,      0.2160516713,     -0.6458636553,     -0.5598030305,     -0.5407472101,     -0.6168058402,      -1.299079727,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        194,           9,      -7.127114248,      -3.889125198,      -4.020534103,      -1.581838319,      -3.241710831,      0.9329898399,       0.220273336,      0.7306748225,                 0,                 0,                 0,     0.04118864953,      0.1426903393,      0.7496969427,                 0,       3.317127873,      0.2434163738,     -0.6563068773,     -0.5553483962,     -0.5305028315,     -0.5818896129,       -1.43585207,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        195,           9,      -7.156455294,      -3.913798079,      -4.045747253,      -1.603001018,          -3.24309,      0.9329898399,      0.2313816753,       0.786618843,                 0,                 0,                 0,     0.03951637301,      0.1478900835,      0.8064956336,                 0,       3.399659207,      0.2971940313,     -0.6768145549,     -0.5524402554,      -0.541870081,     -0.5817662037,      -1.340903449,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        196,           9,      -7.183699254,      -3.943510209,      -4.076694935,      -1.636922466,      -3.226223049,      0.9329898399,      0.2413274543,      0.8359656952,                 0,                 0,                 0,     0.03758602889,      0.1526232278,      0.8566117756,                 0,       3.464030637,      0.3245836362,     -0.6617636593,     -0.5700985019,     -0.5743824393,      -0.583476763,      -1.246427144,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        197,           9,      -7.195720527,      -3.984729355,      -4.110039262,      -1.662271338,      -3.251990369,      0.9329898399,      0.2501144185,      0.8788305491,                 0,                 0,                 0,     0.03556178277,      0.1568814587,      0.9001602992,                 0,       3.513714061,      0.3698767643,     -0.6134868524,     -0.6137661044,     -0.6168252321,     -0.5798011405,      -1.233165288,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        198,           9,      -7.211301649,      -4.034087575,      -4.140166878,      -1.684639761,      -3.275540363,      0.9329898399,      0.2580146927,      0.9169398702,                 0,                 0,                 0,     0.03382306962,      0.1607549457,       0.938886657,                 0,       3.553828119,      0.4260703111,     -0.6036189703,     -0.6655973119,     -0.6587503797,     -0.6033644483,      -1.255460406,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        199,           9,      -7.237152081,      -4.085552045,      -4.166561844,      -1.714526417,      -3.270302375,      0.9329898399,      0.2646994058,      0.9504086829,                 0,                 0,                 0,     0.03255584033,      0.1639045957,      0.9728708668,                 0,       3.590520651,      0.4809651489,     -0.6538983146,     -0.7077007931,     -0.6944975399,     -0.6555860271,      -1.263685672,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        200,           9,      -7.280403137,      -4.132273611,      -4.190926655,      -1.766439393,      -3.300703852,      0.9329898399,      0.2701898828,      0.9798417013,                 0,                 0,                 0,     0.03218868665,      0.1662884071,       1.002716559,                 0,       3.626492936,      0.7115982299,     -0.7196025088,     -0.7321683901,     -0.7199660091,     -0.7143242094,      -1.312101806,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
