"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         365,      -3.976505895,      -3.109559586,      -3.178373794,      -1.933955564,      -9.670759632
          0,           0,         366,      -3.982801614,      -3.112070762,      -3.180281571,      -1.940143346,      -9.671359482
          0,           0,         367,      -3.989593974,       -3.11446251,       -3.18251893,      -1.946798527,      -9.671968213
          0,           0,         368,      -3.996834742,      -3.116736607,      -3.185103041,      -1.953872326,      -9.672575427
          0,           0,         369,      -4.004470426,       -3.11889252,      -3.188042308,      -1.961311344,      -9.673263249
          0,           0,         370,       -4.01244283,       -3.12092764,      -3.191336759,      -1.969058275,      -9.673914127
          0,           0,         371,      -4.020689755,      -3.122837664,      -3.194978498,      -1.977052744,      -9.674557436
          0,           0,         372,      -4.029145863,      -3.124617095,      -3.198952218,      -1.985232318,      -9.675202443
          0,           0,         373,      -4.037743721,      -3.126259833,      -3.203235775,      -1.993533653,      -9.675928784
          0,           0,         374,      -4.046415056,      -3.127759836,      -3.207800825,      -2.001893806,       -9.67667506
          0,           0,         375,      -4.055092168,      -3.129111818,      -3.212613529,      -2.010251665,      -9.677377558
          0,           0,         376,       -4.06370951,      -3.130311953,      -3.217635366,      -2.018549436,       -9.67802916
          0,           0,         377,      -4.072205331,      -3.131358548,      -3.222824032,      -2.026734142,      -9.678588718
          0,           0,         378,      -4.080523339,      -3.132252648,      -3.228134461,      -2.034759027,      -9.679033031
          0,           0,         379,      -4.088614255,      -3.132998545,      -3.233519958,      -2.042584783,       -9.67947172
          0,           0,         380,      -4.096437169,      -3.133604182,      -3.238933438,      -2.050180513,      -9.679902272
          0,           0,         381,      -4.103960583,      -3.134081401,       -3.24432874,      -2.057524333,      -9.680239925
          0,           0,         382,      -4.111163058,       -3.13444604,      -3.249662011,      -2.064603584,      -9.680606787
          0,           0,         383,      -4.118033399,       -3.13471789,      -3.254893053,      -2.071414605,      -9.680971673
          0,           0,         384,      -4.124570364,      -3.134920492,      -3.259986638,      -2.077962086,      -9.681288105
          0,           0,         385,      -4.130781897,      -3.135080808,      -3.264913681,      -2.084258037,      -9.681544342
          0,           0,         386,      -4.136683963,      -3.135228782,      -3.269652229,      -2.090320453,       -9.68172047
          0,           0,         387,      -4.142299048,      -3.135396807,      -3.274188194,      -2.096171755,      -9.681813395
          0,           0,         388,      -4.147654458,      -3.135619147,      -3.278515796,      -2.101837107,      -9.681976094
          0,           0,         389,      -4.152780504,      -3.135931309,      -3.282637677,      -2.107342715,      -9.682251371
          0,           0,         390,      -4.157708711,      -3.136369424,      -3.286564685,      -2.112714199,       -9.68251517
          0,           0,         391,       -4.16247013,       -3.13696963,      -3.290315351,      -2.117975099,      -9.682751213
          0,           0,         392,      -4.167093835,       -3.13776749,       -3.29391511,      -2.123145593,      -9.682879221
          0,           0,         393,      -4.171605677,      -3.138797448,      -3.297395283,      -2.128241467,      -9.682997774
          0,           0,         394,      -4.176027298,      -3.140092336,       -3.30079193,      -2.133273352,      -9.683093446
          0,           0,         395,      -4.180375466,      -3.141682926,      -3.304144644,      -2.138246255,      -9.683302131
          0,           0,         396,      -4.184661689,      -3.143597522,      -3.307495242,      -2.143159395,       -9.68356991
          0,           0,         397,      -4.188892139,      -3.145861605,       -3.31088661,      -2.148006325,      -9.683812415
          0,           0,         398,      -4.193067848,      -3.148497505,      -3.314361564,      -2.152775353,      -9.683970038
          0,           0,         399,      -4.197185151,      -3.151524094,      -3.317961815,       -2.15745023,      -9.684052514
          0,           0,         400,      -4.201236376,       -3.15495649,       -3.32172708,      -2.162011098,      -9.684169901
          0,           0,         401,      -4.205210707,      -3.158805766,      -3.325694292,      -2.166435658,      -9.684333812
          0,           0,         402,      -4.209095225,      -3.163078653,      -3.329896941,      -2.170700514,      -9.684584091
          0,           0,         403,      -4.212876047,      -3.167777226,      -3.334364519,      -2.174782646,      -9.684779593
          0,           0,         404,      -4.216539544,      -3.172898571,      -3.339122065,      -2.178660948,      -9.684983574
          0,           0,         405,      -4.220073556,      -3.178434413,      -3.344189722,      -2.182317733,      -9.685142414
          0,           0,         406,      -4.223468547,      -3.184370746,      -3.349582399,      -2.185740127,      -9.685219084
          0,           0,         407,      -4.226718662,      -3.190687422,      -3.355309437,      -2.188921295,      -9.685306171
          0,           0,         408,      -4.229822611,      -3.197357715,      -3.361374301,      -2.191861381,      -9.685529651
          0,           0,         409,      -4.232784333,      -3.204347947,       -3.36777426,      -2.194568138,      -9.685750387
          0,           0,         410,      -4.235613406,      -3.211617117,      -3.374500084,      -2.197057175,      -9.685931508
          0,           0,         411,      -4.238325192,      -3.219116621,      -3.381535743,      -2.199351845,      -9.686046069
          0,           0,         412,      -4.240940702,      -3.226790083,       -3.38885814,      -2.201482762,      -9.686109879
          0,           0,         413,      -4.243486205,      -3.234573384,      -3.396436863,      -2.203487014,       -9.68613521
          0,           0,         414,      -4.245992612,      -3.242394975,      -3.404233988,      -2.205407109,      -9.686196309
          0,           0,         415,      -4.248494676,      -3.250176491,      -3.412204025,      -2.207289757,      -9.686343707
          0,           0,         416,      -4.251030069,      -3.257833805,      -3.420294012,       -2.20918455,      -9.686508839
          0,           0,         417,      -4.253638375,      -3.265278522,        -3.4284438,      -2.211142617,      -9.686581882
          0,           0,         418,      -4.256360054,      -3.272420012,      -3.436586656,      -2.213215321,      -9.686649937
          0,           0,         419,      -4.259235434,      -3.279167927,      -3.444650194,      -2.215453046,      -9.686688868
          0,           0,         420,      -4.262303737,      -3.285435156,      -3.452557692,       -2.21790411,      -9.686643684
          0,           0,         421,      -4.265602198,      -3.291141083,      -3.460229831,      -2.220613819,      -9.686792761
          0,           0,         422,      -4.269165264,      -3.296214953,      -3.467586881,      -2.223623668,      -9.687050185
          0,           0,         423,      -4.273023892,      -3.300599094,      -3.474551249,      -2.226970681,      -9.687257499
          0,           0,         424,      -4.277204952,       -3.30425171,      -3.481050323,      -2.230686886,      -9.687402395
          0,           0,         425,       -4.28173071,      -3.307148974,      -3.487019446,      -2.234798888,      -9.687516683
          0,           0,         426,        -4.2866184,      -3.309286202,      -3.492404799,      -2.239327542,      -9.687602662
          0,           0,         427,      -4.291879865,       -3.31067798,      -3.497165983,      -2.244287683,      -9.687744954
          0,           0,         428,      -4.297521257,      -3.311357235,      -3.501278082,      -2.249687918,      -9.688077513
          0,           0,         429,      -4.303542799,      -3.311373348,      -3.504732974,       -2.25553045,      -9.688354585
          0,           0,         430,      -4.309938585,      -3.310789518,      -3.507539779,      -2.261810924,      -9.688552724
          0,           0,         431,      -4.316696436,      -3.309679636,      -3.509724377,      -2.268518311,      -9.688694001
          0,           0,         432,      -4.323797805,      -3.308124954,       -3.51132807,      -2.275634797,      -9.688830993
          0,           0,         433,       -4.33121774,      -3.306210819,      -3.512405523,      -2.283135719,      -9.688998902
          0,           0,         434,      -4.338924918,      -3.304023666,      -3.513022178,      -2.290989534,      -9.689334219
          0,           0,         435,      -4.346881776,      -3.301648436,      -3.513251378,      -2.299157854,      -9.689663392
          0,           0,         436,      -4.355044746,       -3.29916649,       -3.51317144,      -2.307595572,       -9.68990099
          0,           0,         437,      -4.363364625,      -3.296654029,       -3.51286287,        -2.3162511,      -9.690074296
          0,           0,         438,      -4.371787104,      -3.294181012,      -3.512405866,      -2.325066758,      -9.690203202
          0,           0,         439,      -4.380253472,      -3.291810492,      -3.511878227,      -2.333979337,      -9.690369544
          0,           0,         440,      -4.388701505,      -3.289598319,      -3.511353682,      -2.342920879,      -9.690642173
          0,           0,         441,      -4.397066553,      -3.287593122,      -3.510900664,       -2.35181968,      -9.690960708
          0,           0,         442,      -4.405282806,      -3.285836494,      -3.510581475,      -2.360601532,      -9.691161713
          0,           0,         443,      -4.413284705,      -3.284363332,      -3.510451802,      -2.369191193,      -9.691319832
          0,           0,         444,      -4.421008469,       -3.28320226,      -3.510560521,      -2.377514047,      -9.691430057
          0,           0,         445,      -4.428393653,      -3.282376093,      -3.510949714,      -2.385497905,       -9.69154705
          0,           0,         446,      -4.435384665,      -3.281902333,      -3.511654851,      -2.393074863,      -9.691665237
          0,           0,         447,      -4.441932157,      -3.281793644,      -3.512705078,      -2.400183109,      -9.691835706
          0,           0,         448,      -4.447994199,       -3.28205831,      -3.514123571,      -2.406768573,      -9.691925183
          0,           0,         449,       -4.45353716,      -3.282700647,      -3.515927926,      -2.412786314,      -9.691888449
          0,           0,         450,       -4.45853624,      -3.283721386,      -3.518130539,      -2.418201534,       -9.69179982
          0,           0,         451,      -4.462975633,      -3.285118005,      -3.520738998,       -2.42299016,      -9.691664782
          0,           0,         452,      -4.466848322,      -3.286885022,      -3.523756424,      -2.427138966,      -9.691507332
          0,           0,         453,      -4.470155542,      -3.289014234,       -3.52718179,      -2.430645232,      -9.691362283
          0,           0,         454,      -4.472905982,      -3.291494927,      -3.531010193,      -2.433516013,      -9.691218413
          0,           0,         455,      -4.475114805,      -3.294314041,      -3.535233087,      -2.435767081,      -9.690993687
          0,           0,         456,      -4.476802573,      -3.297456298,      -3.539838458,      -2.437421669,      -9.690719506
          0,           0,         457,      -4.477994165,        -3.3009043,      -3.544810967,      -2.438509109,      -9.690407227
          0,           0,         458,       -4.47871776,      -3.304638603,      -3.550132059,      -2.439063473,      -9.690066071
          0,           0,         459,      -4.479003942,      -3.308637766,      -3.555780033,       -2.43912231,      -9.689721694
          0,           0,         460,      -4.478884952,      -3.312878379,      -3.561730069,      -2.438725531,      -9.689501861
          0,           0,         461,      -4.478394111,      -3.317335085,      -3.567954237,      -2.437914484,       -9.68924211
          0,           0,         462,      -4.477565393,      -3.321980598,      -3.574421483,      -2.436731214,      -9.688931104
          0,           0,         463,      -4.476433138,      -3.326785702,      -3.581097647,      -2.435217921,      -9.688573854
          0,           0,         464,      -4.475031864,      -3.331719297,      -3.587945381,      -2.433416563,      -9.688219836
          0,           0,         465,      -4.473396164,      -3.336748428,       -3.59492421,      -2.431368591,      -9.687849802
          0,           0,         466,      -4.471560631,      -3.341838376,      -3.601990537,       -2.42911477,      -9.687635743
          0,           0,         467,      -4.469559792,      -3.346952766,      -3.609097746,      -2.426695053,      -9.687434459
          0,           0,         468,      -4.467428028,      -3.352053736,      -3.616196335,      -2.424148476,      -9.687178757
          0,           0,         469,      -4.465199469,      -3.357102165,      -3.623234175,      -2.421513057,      -9.686896325
          0,           0,         470,      -4.462907845,      -3.362057975,      -3.630156876,      -2.418825683,      -9.686592205
          0,           0,         471,      -4.460586293,      -3.366880509,       -3.63690828,      -2.416121969,      -9.686285289
          0,           0,         472,      -4.458267133,      -3.371528996,      -3.643431102,      -2.413436099,      -9.686082701
          0,           0,         473,       -4.45598161,      -3.375963094,      -3.649667732,      -2.410800642,      -9.685987239
          0,           0,         474,      -4.453759621,      -3.380143511,       -3.65556119,      -2.408246359,      -9.685857423
          0,           0,         475,      -4.451629442,      -3.384032695,      -3.661056234,      -2.405802004,      -9.685683362
          0,           0,         476,       -4.44961745,      -3.387595572,      -3.666100555,       -2.40349413,      -9.685498365
          0,           0,         477,      -4.447747878,      -3.390800296,      -3.670646069,       -2.40134691,      -9.685291084
          0,           0,         478,       -4.44604259,      -3.393618999,      -3.674650209,      -2.399381977,       -9.68513458
          0,           0,         479,      -4.444520893,      -3.396028495,      -3.678077168,      -2.397618295,      -9.685140672
          0,           0,         480,      -4.443199388,      -3.398010901,      -3.680899009,      -2.396072064,       -9.68511239
          0,           0,         481,      -4.442091875,      -3.399554137,      -3.683096564,      -2.394756656,      -9.685041986
          0,           0,         482,      -4.441209291,      -3.400652288,      -3.684660061,      -2.393682596,      -9.684981465
          0,           0,         483,      -4.440559711,      -3.401305785,      -3.685589432,      -2.392857579,      -9.684910097
          0,           0,         484,      -4.440148377,      -3.401521417,       -3.68589429,      -2.392286526,       -9.68482558
          0,           0,         485,      -4.439977791,      -3.401312137,      -3.685593536,      -2.391971677,      -9.684850741
          0,           0,         486,      -4.440047837,      -3.400696711,      -3.684714671,      -2.391912723,      -9.684885016
          0,           0,         487,      -4.440355947,      -3.399699202,      -3.683292834,      -2.392106969,      -9.684886857
          0,           0,         488,      -4.440897305,      -3.398348334,       -3.68136965,       -2.39254953,      -9.684916299
          0,           0,         489,      -4.441665084,      -3.396676759,      -3.678991948,      -2.393233551,      -9.684932828
          0,           0,         490,      -4.442650701,      -3.394720272,      -3.676210433,      -2.394150452,        -9.6849172
          0,           0,         491,      -4.443844106,      -3.392517013,      -3.673078392,      -2.395290193,       -9.68490802
          0,           0,         492,      -4.445234079,      -3.390106681,      -3.669650471,      -2.396641548,      -9.684963153
          0,           0,         493,      -4.446808537,       -3.38752979,      -3.665981579,      -2.398192385,      -9.685014123
          0,           0,         494,       -4.44855484,       -3.38482699,      -3.662125955,      -2.399929949,      -9.685095047
          0,           0,         495,      -4.450460088,      -3.382038468,       -3.65813639,      -2.401841131,      -9.685140966
          0,           0,         496,      -4.452511399,      -3.379203443,      -3.654063616,      -2.403912719,      -9.685136032
          0,           0,         497,      -4.454696161,      -3.376359731,      -3.649955862,      -2.406131626,      -9.685075662
          0,           0,         498,      -4.457002241,      -3.373543419,      -3.645858541,      -2.408485081,       -9.68511923
          0,           0,         499,      -4.459418151,      -3.370788607,      -3.641814075,      -2.410960771,      -9.685152645
          0,           0,         500,      -4.461933154,      -3.368127227,      -3.637861802,      -2.413546942,      -9.685207609
          0,           0,         501,      -4.464537317,      -3.365588919,      -3.634037975,      -2.416232434,      -9.685226096
          0,           0,         502,      -4.467221485,       -3.36320097,      -3.630375819,      -2.419006665,      -9.685179687
          0,           0,         503,      -4.469977203,      -3.360988284,      -3.626905628,      -2.421859542,      -9.685084058
          0,           0,         504,      -4.472796561,       -3.35897339,      -3.623654899,      -2.424781326,      -9.685065222
          0,           0,         505,      -4.475671982,      -3.357176475,      -3.620648461,      -2.427762425,      -9.685039398
          0,           0,         506,      -4.478595953,      -3.355615427,      -3.617908629,      -2.430793149,      -9.684990762
          0,           0,         507,       -4.48156071,      -3.354305894,      -3.615455337,      -2.433863418,      -9.684919597
          0,           0,         508,      -4.484557898,      -3.353261341,      -3.613306267,      -2.436962448,      -9.684778973
          0,           0,         509,      -4.487578203,      -3.352493106,      -3.611476968,      -2.440078416,      -9.684589947
          0,           0,         510,      -4.490610992,      -3.352010452,      -3.609980942,      -2.443198137,      -9.684418008
          0,           0,         511,      -4.493643968,      -3.351820613,      -3.608829718,      -2.446306756,       -9.68427994
          0,           0,         512,      -4.496662861,      -3.351928824,      -3.608032902,       -2.44938749,      -9.684081494
          0,           0,         513,      -4.499651183,      -3.352338349,        -3.6075982,      -2.452421428,      -9.683821031
          0,           0,         514,      -4.502590062,      -3.353050477,      -3.607531414,      -2.455387416,      -9.683498129
          0,           0,         515,      -4.505458172,      -3.354064527,      -3.607836417,      -2.458262051,      -9.683133082
          0,           0,         516,      -4.508231788,      -3.355377826,      -3.608515101,      -2.461019797,      -9.682746945
          0,           0,         517,       -4.51088498,      -3.356985672,      -3.609567301,      -2.463633241,      -9.682441284
          0,           0,         518,      -4.513389945,      -3.358881293,      -3.610990687,      -2.466073491,       -9.68205867
          0,           0,         519,      -4.515717504,      -3.361055794,      -3.612780644,      -2.468310739,      -9.681579338
          0,           0,         520,      -4.517837745,      -3.363498089,      -3.614930116,      -2.470314954,      -9.681042456
          0,           0,         521,      -4.519720807,      -3.366194836,      -3.617429443,      -2.472056722,      -9.680481648
          0,           0,         522,       -4.52133779,      -3.369130366,      -3.620266164,       -2.47350817,      -9.679900322
          0,           0,         523,       -4.52266174,       -3.37228662,      -3.623424823,      -2.474643976,      -9.679389233
          0,           0,         524,      -4.523668691,      -3.375643096,      -3.626886757,      -2.475442382,        -9.6788144
          0,           0,         525,      -4.524338683,      -3.379176807,      -3.630629883,      -2.475886172,      -9.678140494
          0,           0,         526,      -4.524656719,      -3.382862275,      -3.634628501,      -2.475963554,      -9.677403625
          0,           0,         527,       -4.52461359,      -3.386671552,      -3.638853117,       -2.47566889,      -9.676642735
          0,           0,         528,      -4.524206521,       -3.39057429,      -3.643270298,      -2.475003214,      -9.675877954
          0,           0,         529,       -4.52343959,      -3.394537872,      -3.647842591,      -2.473974521,      -9.675165541
          0,           0,         530,      -4.522323887,      -3.398527605,      -3.652528522,      -2.472597783,      -9.674415961
          0,           0,         531,      -4.520877413,      -3.402506994,       -3.65728269,      -2.470894714,      -9.673590877
          0,           0,         532,      -4.519124721,      -3.406438106,      -3.662056001,       -2.46889329,      -9.672714173
          0,           0,         533,      -4.517096327,      -3.410282023,      -3.666796049,      -2.466627053,       -9.67180394
          0,           0,         534,      -4.514827932,      -3.413999387,      -3.671447684,      -2.464134267,      -9.670897607
          0,           0,         535,      -4.512359508,      -3.417551049,      -3.675953766,      -2.461456954,      -9.670036537
          0,           0,         536,      -4.509734308,      -3.420898784,      -3.680256132,      -2.458639892,      -9.669216271
          0,           0,         537,      -4.506997849,      -3.424006079,      -3.684296764,        -2.4557296,      -9.668339318
          0,           0,         538,      -4.504196925,      -3.426838959,      -3.688019125,      -2.452773391,      -9.667436804
          0,           0,         539,      -4.501378678,      -3.429366815,      -3.691369643,      -2.449818489,      -9.666506181
          0,           0,         540,      -4.498589776,      -3.431563211,       -3.69429926,      -2.446911262,      -9.665563169
          0,           0,         541,      -4.495875702,      -3.433406612,      -3.696764981,      -2.444096579,        -9.6646577
          0,           0,         542,      -4.493280166,       -3.43488101,      -3.698731319,      -2.441417288,      -9.663873644
          0,           0,         543,      -4.490844648,        -3.4359764,      -3.700171556,      -2.438913817,      -9.663066571
          0,           0,         544,      -4.488608053,      -3.436689083,      -3.701068706,      -2.436623891,      -9.662245536
          0,           0,         545,       -4.48660648,      -3.437021775,      -3.701416129,      -2.434582349,      -9.661417433
          0,           0,         546,      -4.484873077,       -3.43698351,      -3.701217729,       -2.43282104,      -9.660572888
          0,           0,         547,      -4.483437976,      -3.436589354,      -3.700487731,      -2.431368795,      -9.659745467
          0,           0,         548,      -4.482328283,      -3.435859942,      -3.699250058,      -2.430251449,      -9.659064534
          0,           0,         549,      -4.481568121,      -3.434820864,      -3.697537352,      -2.429491892,      -9.658398638
          0,           0,         550,       -4.48117869,      -3.433501939,      -3.695389725,      -2.429110159,      -9.657725843
          0,           0,         551,      -4.481178353,      -3.431936421,      -3.692853324,      -2.429123518,      -9.657033343
          0,           0,         552,      -4.481582722,      -3.430160169,      -3.689978816,      -2.429546562,        -9.6563346
          0,           0,         553,      -4.482404737,      -3.428210822,      -3.686819878,      -2.430391295,      -9.655649133
          0,           0,         554,      -4.483654732,      -3.426127016,      -3.683431765,      -2.431667197,      -9.655048689
          0,           0,         555,      -4.485340479,      -3.423947661,      -3.679870033,      -2.433381267,      -9.654520122
          0,           0,         556,        -4.4874672,      -3.421711291,      -3.676189422,      -2.435538033,      -9.653988181
          0,           0,         557,      -4.490037543,       -3.41945552,      -3.672442959,      -2.438139528,      -9.653425215
          0,           0,         558,      -4.493051519,      -3.417216577,      -3.668681254,       -2.44118522,      -9.652840435
          0,           0,         559,      -4.496506389,      -3.415028943,      -3.664951982,      -2.444671905,      -9.652285356
          0,           0,         560,      -4.500396509,      -3.412925077,      -3.661299556,      -2.448593535,      -9.651788305
          0,           0,         561,      -4.504713103,      -3.410935211,      -3.657764936,       -2.45294101,      -9.651375378
          0,           0,         562,      -4.509443999,      -3.409087225,      -3.654385563,      -2.457701896,      -9.650996596
          0,           0,         563,      -4.514573292,      -3.407406572,      -3.651195397,      -2.462860096,      -9.650594267
          0,           0,         564,      -4.520080956,      -3.405916248,      -3.648225022,      -2.468395461,      -9.650171735
          0,           0,         565,      -4.525942396,      -3.404636808,      -3.645501796,      -2.474283349,      -9.649792387
          0,           0,         566,      -4.532127958,      -3.403586391,      -3.643050052,      -2.480494132,      -9.649452146
          0,           0,         567,      -4.538602407,      -3.402780781,      -3.640891294,      -2.486992676,      -9.649180107
          0,           0,         568,      -4.545324386,      -3.402233465,      -3.639044416,      -2.493737813,       -9.64892585
          0,           0,         569,      -4.552245903,      -3.401955693,      -3.637525904,       -2.50068182,        -9.6486494
          0,           0,         570,      -4.559311872,      -3.401956553,      -3.636350033,      -2.507769973,      -9.648342796
          0,           0,         571,      -4.566459778,      -3.402243017,      -3.635529035,        -2.5149402,      -9.648026739
          0,           0,         572,      -4.573619521,          -3.40282,      -3.635073262,      -2.522122935,      -9.647706499
          0,           0,         573,      -4.580713538,      -3.403690388,        -3.6349913,      -2.529241221,      -9.647444092
          0,           0,         574,       -4.58765728,      -3.404855072,      -3.635290078,      -2.536211175,      -9.647144701
          0,           0,         575,      -4.594360143,      -3.406312951,       -3.63597493,      -2.542942904,      -9.646862729
          0,           0,         576,      -4.600726945,      -3.408060936,      -3.637049633,       -2.54934194,      -9.646554981
          0,           0,         577,      -4.606659994,      -3.410093927,      -3.638516413,      -2.555311278,      -9.646216179
          0,           0,         578,      -4.612061767,      -3.412404784,      -3.640375913,      -2.560754003,      -9.645824755
          0,           0,         579,      -4.616838141,      -3.414984286,      -3.642627124,      -2.565576472,      -9.645457172
          0,           0,         580,      -4.620902048,      -3.417821079,      -3.645267287,      -2.569691917,      -9.645027181
          0,           0,         581,      -4.624177322,      -3.420901615,       -3.64829174,       -2.57302425,      -9.644564539
          0,           0,         582,      -4.626602457,      -3.424210095,      -3.651693745,      -2.575511784,      -9.644089607
          0,           0,         583,      -4.628133915,      -3.427728405,      -3.655464265,      -2.577110532,      -9.643557433
          0,           0,         584,      -4.628748666,       -3.43143607,        -3.6595917,      -2.577796753,      -9.642955822
          0,           0,         585,      -4.628445663,      -3.435310217,       -3.66406158,      -2.577568463,      -9.642332872
          0,           0,         586,      -4.627246088,      -3.439325559,      -3.668856223,      -2.576445734,      -9.641660462
          0,           0,         587,      -4.625192338,      -3.443454417,      -3.673954355,      -2.574469748,      -9.640925456
          0,           0,         588,      -4.622345872,      -3.447666783,      -3.679330707,      -2.571700713,      -9.640182386
          0,           0,         589,      -4.618784154,      -3.451930433,      -3.684955588,      -2.568214886,      -9.639402553
          0,           0,         590,      -4.614597029,       -3.45621111,      -3.690794459,      -2.564101004,      -9.638546609
          0,           0,         591,       -4.60988287,      -3.460472774,       -3.69680753,      -2.559456473,      -9.637661682
          0,           0,         592,      -4.604744817,      -3.464677943,      -3.702949414,       -2.55438364,      -9.636754651
          0,           0,         593,      -4.599287352,      -3.468788117,      -3.709168839,      -2.548986373,      -9.635800274
          0,           0,         594,      -4.593613401,      -3.472764301,      -3.715408529,       -2.54336716,      -9.634820832
          0,           0,         595,      -4.587822026,      -3.476567611,      -3.721605247,      -2.537624787,      -9.633837586
          0,           0,         596,      -4.582006732,       -3.48015997,      -3.727690109,      -2.531852621,      -9.632790529
          0,           0,         597,       -4.57625434,      -3.483504859,      -3.733589196,      -2.526137457,      -9.631722232
          0,           0,         598,      -4.570644357,      -3.486568117,      -3.739224545,      -2.520558864,      -9.630654847
          0,           0,         599,       -4.56524874,      -3.489318758,      -3.744515545,      -2.515188924,      -9.629566379
          0,           0,         600,      -4.560131974,      -3.491729762,      -3.749380765,      -2.510092287,      -9.628462641
          0,           0,         601,      -4.555351372,      -3.493778803,      -3.753740204,      -2.505326452,      -9.627360003
          0,           0,         602,      -4.550957512,      -3.495448888,      -3.757517877,      -2.500942193,      -9.626239243
          0,           0,         603,      -4.546994771,       -3.49672885,      -3.760644639,      -2.496984072,      -9.625114786
          0,           0,         604,      -4.543501884,      -3.497613683,      -3.763061047,      -2.493490998,      -9.624019341
          0,           0,         605,      -4.540512507,      -3.498104686,      -3.764720079,      -2.490496781,      -9.622908468
          0,           0,         606,      -4.538055762,      -3.498209415,       -3.76558945,      -2.488030667,      -9.621782329
          0,           0,         607,      -4.536156731,      -3.497941439,      -3.765653332,      -2.486117833,      -9.620621932
          0,           0,         608,      -4.534836896,       -3.49731992,      -3.764913281,      -2.484779823,      -9.619481205
          0,           0,         609,      -4.534114523,      -3.496369043,      -3.763388302,      -2.484034931,      -9.618331615
          0,           0,         610,      -4.534004976,      -3.495117325,       -3.76111401,      -2.483898516,      -9.617195265
          0,           0,         611,      -4.534520959,      -3.493596844,      -3.758141012,      -2.484383239,      -9.616018581
          0,           0,         612,      -4.535672692,      -3.491842431,      -3.754532638,      -2.485499243,      -9.614803434
          0,           0,         613,      -4.537468005,      -3.489890854,      -3.750362267,      -2.487254248,      -9.613531155
          0,           0,         614,      -4.539912359,      -3.487780035,       -3.74571045,      -2.489653572,       -9.61224341
          0,           0,         615,      -4.543008783,      -3.485548319,      -3.740662069,      -2.492700067,      -9.610931836
          0,           0,         616,      -4.546757718,      -3.483233821,      -3.735303703,      -2.496393971,      -9.609613103
          0,           0,         617,       -4.55115677,      -3.480873859,      -3.729721318,      -2.500732662,      -9.608211944
          0,           0,         618,      -4.556200351,      -3.478504472,      -3.723998373,      -2.505710303,       -9.60672098
          0,           0,         619,      -4.561879206,      -3.476160046,      -3.718214353,      -2.511317377,      -9.605140249
          0,           0,         620,      -4.568179805,      -3.473873012,      -3.712443722,      -2.517540093,      -9.603480477
          0,           0,         621,      -4.575083594,      -3.471673631,      -3.706755244,      -2.524359643,       -9.60176977
          0,           0,         622,      -4.582566089,      -3.469589853,      -3.701211641,       -2.53175132,      -9.600010509
          0,           0,         623,        -4.5905958,      -3.467647228,      -3.695869485,      -2.539683465,      -9.598135771
          0,           0,         624,       -4.59913299,      -3.465868873,      -3.690779303,      -2.548116256,      -9.596133489
          0,           0,         625,      -4.608128273,      -3.464275475,      -3.685985808,      -2.557000342,      -9.594015445
          0,           0,         626,      -4.617521078,      -3.462885322,      -3.681528234,      -2.566275362,       -9.59179496
          0,           0,         627,      -4.627238036,      -3.461714359,      -3.677440714,      -2.575868382,      -9.589485552
          0,           0,         628,      -4.637191387,      -3.460776254,      -3.673752685,      -2.585692374,      -9.587120433
          0,           0,         629,      -4.647277552,      -3.460082473,      -3.670489287,       -2.59564486,      -9.584625724
          0,           0,         630,      -4.657376087,      -3.459642353,      -3.667671742,      -2.605606931,      -9.582005274
          0,           0,         631,       -4.66734929,      -3.459463183,      -3.665317708,      -2.615442923,      -9.579261458
          0,           0,         632,      -4.677042815,      -3.459550268,      -3.663441587,      -2.625001072,      -9.576417816
          0,           0,         633,      -4.686287685,      -3.459906992,      -3.662054787,      -2.634115509,       -9.57348184
          0,           0,         634,       -4.69490404,      -3.460534868,      -3.661165945,      -2.642609961,      -9.570511606
          0,           0,         635,      -4.702706915,      -3.461433588,      -3.660781091,       -2.65030336,      -9.567451591
          0,           0,         636,      -4.709514044,      -3.462601044,      -3.660903766,      -2.657017424,      -9.564301816
          0,           0,         637,      -4.715155395,      -3.464033359,      -3.661535083,      -2.662585866,      -9.561062053
          0,           0,         638,      -4.719483698,      -3.465724892,      -3.662673741,      -2.666864542,      -9.557741574
          0,           0,         639,      -4.722384816,      -3.467668242,      -3.664315985,      -2.669741462,      -9.554355555
          0,           0,         640,      -4.723786586,      -3.469854241,      -3.666455507,       -2.67114532,      -9.550915756
          0,           0,         641,      -4.723664753,      -3.472271945,      -3.669083299,       -2.67105127,      -9.547449407
          0,           0,         642,      -4.722045025,      -3.474908616,      -3.672187445,      -2.669482994,      -9.543924745
          0,           0,         643,       -4.71900087,      -3.477749711,      -3.675752859,      -2.666510687,      -9.540337917
          0,           0,         644,      -4.714647451,      -3.480778865,       -3.67976097,      -2.662245342,      -9.536709017
          0,           0,         645,      -4.709132719,      -3.483977887,      -3.684189356,      -2.656830245,      -9.533053733
          0,           0,         646,       -4.70262702,      -3.487326772,      -3.689011331,      -2.650431001,      -9.529398361
          0,           0,         647,      -4.695312609,      -3.490803717,      -3.694195487,      -2.643225392,      -9.525779419
