"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         564,      -7.230052056,      -4.355537953,      -4.273426355,      -4.262390679,      -1.752258741
          0,           0,         565,      -7.240666834,      -4.376773443,      -4.284943869,      -4.273411626,      -1.763251611
          0,           0,         566,      -7.249714997,      -4.397906206,      -4.295839097,      -4.284281771,       -1.77262299
          0,           0,         567,      -7.257069412,      -4.418079295,      -4.305872698,      -4.294794474,       -1.78022168
          0,           0,         568,       -7.26270682,       -4.43634478,      -4.314823195,      -4.304727873,      -1.786009563
          0,           0,         569,      -7.266694185,      -4.451772223,      -4.322512617,      -4.313864759,      -1.790049446
          0,           0,         570,      -7.269172032,      -4.463589655,      -4.328832952,      -4.322018367,      -1.792487266
          0,           0,         571,      -7.270343444,      -4.471324532,      -4.333765781,       -4.32905771,      -1.793538309
          0,           0,         572,      -7.270467974,      -4.474898095,      -4.337389076,      -4.334926499,      -1.793478134
          0,           0,         573,      -7.269851704,      -4.474634987,      -4.339869327,      -4.339651533,      -1.792630312
          0,           0,         574,      -7.268828969,      -4.471184172,      -4.341441605,      -4.343338787,      -1.791346501
          0,           0,         575,      -7.267736961,      -4.465383401,      -4.342382308,      -4.346158196,      -1.789979883
          0,           0,         576,      -7.266890937,      -4.458117139,      -4.342981776,      -4.348321972,      -1.788859507
          0,           0,         577,      -7.266573714,      -4.450214581,      -4.343524491,       -4.35006445,      -1.788279257
          0,           0,         578,      -7.267033753,      -4.442398021,      -4.344275455,      -4.351625565,      -1.788495961
          0,           0,         579,      -7.268479096,      -4.435261613,      -4.345468924,      -4.353235661,      -1.789723811
          0,           0,         580,      -7.271073177,      -4.429270729,      -4.347301759,      -4.355103866,      -1.792130849
          0,           0,         581,      -7.274935699,      -4.424775252,      -4.349931474,      -4.357411255,      -1.795840428
          0,           0,         582,      -7.280145634,      -4.422028635,       -4.35347693,       -4.36030754,      -1.800934657
          0,           0,         583,      -7.286744406,      -4.421207736,      -4.358020194,      -4.363910015,      -1.807457913
          0,           0,         584,      -7.294738156,      -4.422430525,      -4.363608615,      -4.368303728,        -1.8154193
          0,           0,         585,      -7.304098573,      -4.425770649,      -4.370256551,      -4.373542247,      -1.824793522
          0,           0,         586,      -7.314761918,      -4.431268496,      -4.377946529,      -4.379648713,      -1.835519831
          0,           0,         587,      -7.326626121,      -4.438938862,      -4.386629959,      -4.386617159,      -1.847498897
          0,           0,         588,      -7.339546053,      -4.448775293,      -4.396227695,      -4.394414288,       -1.86058769
          0,           0,         589,      -7.353327341,      -4.460750677,      -4.406630973,      -4.402982103,      -1.874592696
          0,           0,         590,      -7.367719521,      -4.474812915,      -4.417703213,      -4.412241696,      -1.889262194
          0,           0,         591,       -7.38240994,      -4.490873773,      -4.429282844,      -4.422097757,      -1.904278911
          0,           0,         592,      -7.397023156,      -4.508789308,      -4.441186655,      -4.432442152,      -1.919257657
          0,           0,         593,      -7.411138771,      -4.528332154,      -4.453213363,      -4.443154614,      -1.933760971
          0,           0,         594,      -7.424335755,      -4.549157447,      -4.465147203,      -4.454100613,      -1.947342344
          0,           0,         595,      -7.436242835,      -4.570766671,      -4.476760145,      -4.465127263,      -1.959598904
          0,           0,         596,      -7.446571671,      -4.592482464,      -4.487813714,      -4.476058036,      -1.970210023
          0,           0,         597,      -7.455135242,       -4.61345404,      -4.498065736,      -4.486690308,      -1.978961807
          0,           0,         598,      -7.461856397,      -4.632708816,      -4.507286289,      -4.496801899,      -1.985760456
          0,           0,         599,      -7.466763697,      -4.649255055,      -4.515282116,      -4.506169002,      -1.990630407
          0,           0,         600,      -7.469976086,      -4.662225839,      -4.521923804,      -4.514591724,      -1.993698353
          0,           0,         601,      -7.471685668,      -4.671034578,       -4.52716792,      -4.521920455,      -1.995172975
          0,           0,         602,      -7.472146502,      -4.675493389,      -4.531067505,      -4.528076889,      -1.995329759
          0,           0,         603,      -7.471665838,      -4.675847258,      -4.533767939,      -4.533065491,      -1.994498693
          0,           0,         604,       -7.47058872,      -4.672709463,      -4.535489672,      -4.536973022,      -1.993046336
          0,           0,         605,      -7.469273225,      -4.666926262,      -4.536502239,      -4.539956014,       -1.99134955
          0,           0,         606,      -7.468061551,      -4.659422137,      -4.537095737,      -4.542219603,       -1.98976581
          0,           0,         607,        -7.4672619,      -4.651078191,      -4.537558313,      -4.543995659,      -1.988614815
          0,           0,         608,      -7.467144854,      -4.642667626,      -4.538161699,      -4.545525409,      -1.988175129
          0,           0,         609,      -7.467939213,      -4.634830028,       -4.53914958,      -4.547044091,      -1.988680734
          0,           0,         610,      -7.469827056,      -4.628067983,      -4.540729507,      -4.548768167,      -1.990317013
          0,           0,         611,        -7.4729439,      -4.622759738,      -4.543069905,      -4.550887353,      -1.993221747
          0,           0,         612,      -7.477381766,      -4.619179153,       -4.54630029,      -4.553560577,      -1.997488799
          0,           0,         613,      -7.483192728,      -4.617517008,      -4.550512987,      -4.556914513,       -2.00317211
          0,           0,         614,      -7.490391664,      -4.617900315,       -4.55576527,      -4.561043552,      -2.010288713
          0,           0,         615,       -7.49895759,       -4.62040828,      -4.562081257,      -4.566010495,      -2.018820163
          0,           0,         616,      -7.508833249,      -4.625084531,      -4.569453273,      -4.571847555,      -2.028712091
          0,           0,         617,      -7.519922819,      -4.631945799,      -4.577842666,      -4.578557572,      -2.039871721
          0,           0,         618,      -7.532087911,      -4.640987238,      -4.587180325,      -4.586115558,      -2.052163549
          0,           0,         619,      -7.545142453,      -4.652184249,      -4.597367369,      -4.594470893,      -2.065403708
          0,           0,         620,      -7.558847792,      -4.665490005,      -4.608276566,      -4.603550573,      -2.079354301
          0,           0,         621,      -7.572910335,      -4.680827034,      -4.619754951,      -4.613263624,      -2.093719915
          0,           0,         622,      -7.586984547,      -4.698070784,       -4.63162763,      -4.623505941,      -2.108149081
          0,           0,         623,      -7.600685089,      -4.717024001,      -4.643701927,      -4.634163467,      -2.122244556
          0,           0,         624,      -7.613613303,       -4.73738342,      -4.655770655,      -4.645111122,      -2.135588249
          0,           0,         625,      -7.625398172,      -4.758703909,      -4.667613405,      -4.656207116,      -2.147782515
          0,           0,         626,      -7.635737987,      -4.780369703,      -4.678996823,      -4.667285664,      -2.158495209
          0,           0,         627,      -7.644427943,      -4.801589011,      -4.689678563,      -4.678152854,      -2.167492715
          0,           0,         628,      -7.651370853,      -4.821429254,      -4.699420283,      -4.688590588,      -2.174655898
          0,           0,         629,      -7.656572675,      -4.838901881,      -4.708010284,      -4.698371397,      -2.179978977
          0,           0,         630,      -7.660127589,      -4.853092665,      -4.715291104,      -4.707282212,       -2.18355526
          0,           0,         631,      -7.662201894,      -4.863315459,       -4.72118463,      -4.715151277,      -2.185559261
          0,           0,         632,      -7.663024231,      -4.869246673,      -4.725707438,      -4.721871755,      -2.186233879
          0,           0,         633,      -7.662878463,      -4.870990284,      -4.728971855,      -4.727416996,      -2.185880354
          0,           0,         634,       -7.66209021,       -4.86904542,      -4.731172803,      -4.731844186,      -2.184842575
          0,           0,         635,      -7.661004227,      -4.864190415,      -4.732563964,       -4.73528547,      -2.183482887
          0,           0,         636,      -7.659956498,      -4.857329271,      -4.733429146,      -4.737928985,      -2.182153035
          0,           0,         637,      -7.659255046,      -4.849357435,      -4.734057935,      -4.739997296,       -2.18117416
          0,           0,         638,      -7.659175602,      -4.841081906,      -4.734729309,      -4.741729269,      -2.180832179
          0,           0,         639,      -7.659956619,      -4.833184232,      -4.735698166,      -4.743363514,      -2.181373081
          0,           0,         640,      -7.661792284,      -4.826209266,      -4.737185228,      -4.745123819,      -2.182996578
          0,           0,         641,      -7.664831086,      -4.820573369,      -4.739372562,      -4.747209529,       -2.18585535
          0,           0,         642,      -7.669178189,      -4.816582553,      -4.742402909,      -4.749790274,      -2.190057955
          0,           0,         643,      -7.674898883,      -4.814453547,       -4.74638099,        -4.7530037,      -2.195672706
          0,           0,         644,      -7.682021671,       -4.81433376,      -4.751375528,      -4.756954982,      -2.202731036
          0,           0,         645,      -7.690540101,      -4.816318233,      -4.757421215,       -4.76171726,      -2.211229486
          0,           0,         646,      -7.700412996,      -4.820462963,      -4.764520228,      -4.767332531,      -2.221129924
          0,           0,         647,      -7.711562751,      -4.826794614,      -4.772643181,      -4.773812783,      -2.232357719
          0,           0,         648,      -7.723871696,      -4.835316811,      -4.781729726,      -4.781141444,       -2.24479781
          0,           0,         649,      -7.737176726,      -4.846012976,      -4.791689195,      -4.789275444,      -2.258288891
          0,           0,         650,      -7.751262898,      -4.858845017,       -4.80240185,      -4.798148298,      -2.272616294
          0,           0,         651,      -7.765856927,       -4.87374638,      -4.813721182,      -4.807674372,      -2.287504492
          0,           0,         652,      -7.780622706,      -4.890607412,      -4.825477181,      -4.817753519,      -2.302611203
          0,           0,         653,      -7.795165186,      -4.909251919,      -4.837479911,      -4.828273947,      -2.317529346
          0,           0,         654,      -7.809056353,      -4.929405945,      -4.849523022,      -4.839111598,       -2.33181098
          0,           0,         655,      -7.821884463,       -4.95066152,      -4.861386702,      -4.850126738,      -2.345016375
          0,           0,         656,      -7.833301018,      -4.972442499,        -4.8728392,      -4.861158916,      -2.356764498
          0,           0,         657,      -7.843049111,      -4.993989126,      -4.883639767,      -4.872022098,      -2.366767335
          0,           0,         658,      -7.850978816,      -5.014381198,      -4.893548719,      -4.882505055,      -2.374851154
          0,           0,         659,      -7.857051694,      -5.032612127,      -4.902347124,      -4.892382335,      -2.380965043
          0,           0,         660,      -7.861331994,      -5.047713425,      -4.909863211,      -4.901435843,      -2.385173396
          0,           0,         661,      -7.863969315,      -5.058911483,      -4.915998591,      -4.909481664,      -2.387636961
          0,           0,         662,      -7.865182656,      -5.065776513,      -4.920746562,      -4.916395174,      -2.388593363
          0,           0,         663,      -7.865250491,       -5.06831063,      -4.924197133,      -4.922128941,      -2.388343239
          0,           0,         664,      -7.864499664,      -5.066937875,      -4.926527397,      -4.926719799,      -2.387235945
          0,           0,         665,      -7.863285663,      -5.062400911,      -4.927980057,      -4.930283422,      -2.385647642
          0,           0,         666,      -7.861964199,      -5.055606868,      -4.928835273,      -4.932997498,      -2.383951661
          0,           0,         667,       -7.86086589,      -5.047479687,      -4.929384163,      -4.935079598,       -2.38249252
          0,           0,         668,      -7.860286596,       -5.03886411,       -4.92991048,      -4.936767584,      -2.381576218
          0,           0,         669,      -7.860483413,      -5.030480698,      -4.930676918,      -4.938302839,      -2.381466713
          0,           0,         670,      -7.861667964,       -5.02291021,      -4.931913946,      -4.939914956,      -2.382380063
          0,           0,         671,      -7.864003754,      -5.016598901,       -4.93381399,      -4.941810827,      -2.384482681
          0,           0,         672,      -7.867608234,      -5.011875973,      -4.936530042,      -4.944168462,      -2.387894139
          0,           0,         673,      -7.872556414,      -5.008975108,      -4.940176664,      -4.947134159,      -2.392691305
          0,           0,         674,      -7.878884299,      -5.008055446,       -4.94483198,       -4.95082173,      -2.398912149
          0,           0,         675,      -7.886591179,      -5.009219655,      -4.950539774,      -4.955312829,      -2.406558229
          0,           0,         676,      -7.895640296,      -5.012528318,       -4.95731118,      -4.960657795,      -2.415595401
          0,           0,         677,      -7.905957687,       -5.01801058,      -4.965125802,      -4.966876732,      -2.425952543
          0,           0,         678,      -7.917429142,      -5.025671338,      -4.973932339,        -4.9739608,      -2.437518281
          0,           0,         679,      -7.929895654,      -5.035495068,      -4.983649063,      -4.981873917,      -2.450136019
          0,           0,         680,      -7.943148256,      -5.047445994,      -4.994164677,      -4.990555262,      -2.463598165
          0,           0,         681,      -7.956923995,      -5.061463468,      -5.005340092,      -4.999922904,      -2.477641189
          0,           0,         682,      -7.970905745,      -5.077450766,      -5.017011514,      -5.009878475,      -2.491944161
          0,           0,         683,      -7.984728979,      -5.095255425,      -5.028994548,      -5.020311663,      -2.506133875
          0,           0,         684,      -7.997999944,      -5.114640969,      -5.041088311,      -5.031102102,      -2.519801277
          0,           0,         685,      -8.010329489,      -5.135252995,      -5.053078275,      -5.042116607,      -2.532534443
          0,           0,         686,      -8.021376918,      -5.156586073,      -5.064737369,      -5.053202791,      -2.543964069
          0,           0,         687,       -8.03088644,       -5.17796329,      -5.075827474,      -5.064182993,      -2.553804488
          0,           0,         688,      -8.038706016,      -5.198545733,      -5.086106798,      -5.074853181,      -2.561878101
          0,           0,         689,      -8.044789516,      -5.217386166,      -5.095346882,      -5.084991069,      -2.568121983
          0,           0,         690,      -8.049185737,      -5.233530526,      -5.103357598,      -5.094374617,      -2.572578948
          0,           0,         691,      -8.052021663,       -5.24615666,      -5.110014221,      -5.102807414,      -2.575380127
          0,           0,         692,      -8.053489538,      -5.254721011,      -5.115278967,      -5.110144637,      -2.576729415
          0,           0,         693,      -8.053840075,      -5.259067094,      -5.119210541,      -5.116313546,      -2.576893574
          0,           0,         694,      -8.053373827,      -5.259452779,      -5.121958958,      -5.121324103,      -2.576191024
          0,           0,         695,      -8.052424241,      -5.256484694,      -5.123747532,      -5.125267396,      -2.574973068
          0,           0,         696,      -8.051332745,      -5.250986997,       -5.12484643,      -5.128302244,      -2.573597717
          0,           0,         697,      -8.050422338,      -5.243854044,       -5.12554463,      -5.130634059,      -2.572402353
          0,           0,         698,      -8.049984454,      -5.235937893,      -5.126128709,      -5.132494128,      -2.571690016
          0,           0,         699,      -8.050276655,       -5.22798853,      -5.126868476,      -5.134122645,      -2.571727048
          0,           0,         700,      -8.051516811,      -5.220628005,      -5.128004923,      -5.135752989,       -2.57273772
          0,           0,         701,      -8.053878055,        -5.2143467,      -5.129742492,      -5.137599157,      -2.574899875
          0,           0,         702,      -8.057489029,      -5.209515248,      -5.132246401,        -5.1398481,      -2.578345817
          0,           0,         703,      -8.062436763,      -5.206403439,      -5.135642951,      -5.142655837,      -2.583165663
          0,           0,         704,      -8.068770057,      -5.205200516,      -5.140021248,      -5.146146056,      -2.589411092
          0,           0,         705,      -8.076501942,      -5.206033644,      -5.145435252,      -5.150410083,       -2.59709803
          0,           0,         706,      -8.085610841,      -5.208983221,      -5.151905585,      -5.155507558,      -2.606207894
          0,           0,         707,      -8.096039939,      -5.214094638,      -5.159420796,      -5.161467421,      -2.616686908
          0,           0,         708,      -8.107694665,      -5.221386593,      -5.167938132,      -5.168289172,      -2.628443387
          0,           0,         709,      -8.120438246,       -5.23085605,      -5.177384095,      -5.175944528,      -2.641342945
          0,           0,         710,      -8.134085835,      -5.242479555,      -5.187655281,      -5.184379886,      -2.655202071
          0,           0,         711,      -8.148397978,      -5.256209868,      -5.198620049,      -5.193519943,      -2.669780765
          0,           0,         712,      -8.163074594,      -5.271966077,      -5.210121289,      -5.203272292,      -2.684775364
          0,           0,         713,      -8.177753058,      -5.289615304,      -5.221979926,      -5.213531604,      -2.699814965
          0,           0,         714,      -8.192020079,      -5.308945754,      -5.233998496,      -5.224181053,      -2.714471174
          0,           0,         715,      -8.205449646,      -5.329632877,       -5.24596457,      -5.235090337,      -2.728294477
          0,           0,         716,      -8.217654689,      -5.351202523,      -5.257653027,      -5.246111415,       -2.74086726
          0,           0,         717,      -8.228325867,      -5.373002191,      -5.268827449,      -5.257073047,      -2.751847459
          0,           0,         718,       -8.23725321,      -5.394199775,      -5.279245484,      -5.267777383,      -2.760996368
          0,           0,         719,      -8.244336918,      -5.413827308,      -5.288673115,      -5.278004578,      -2.768194711
          0,           0,         720,      -8.249585856,      -5.430876937,      -5.296908013,      -5.287528863,      -2.773444075
          0,           0,         721,      -8.253103798,      -5.444442058,      -5.303806923,      -5.296143338,      -2.776853172
          0,           0,         722,      -8.255071498,      -5.453876607,      -5.309309375,      -5.303686869,       -2.77861731
          0,           0,         723,      -8.255733808,       -5.45892487,      -5.313450706,      -5.310066588,      -2.779001672
          0,           0,         724,      -8.255390789,      -5.459771237,      -5.316360584,      -5.315271402,      -2.778328734
          0,           0,         725,      -8.254383725,      -5.456988447,      -5.318247779,      -5.319373732,      -2.776961538
          0,           0,         726,      -8.253071357,      -5.451407145,      -5.319375124,      -5.322518853,      -2.775278217
          0,           0,         727,      -8.251800817,      -5.443957679,      -5.320030787,      -5.324904698,      -2.773641968
          0,           0,         728,      -8.250887692,      -5.435539852,      -5.320504636,      -5.326759823,        -2.7723807
          0,           0,         729,      -8.250610971,      -5.426950375,      -5.321072739,      -5.328325402,      -2.771782133
          0,           0,         730,      -8.251208525,      -5.418852499,      -5.321984912,      -5.329839259,      -2.772089949
          0,           0,         731,      -8.252871437,      -5.411769922,      -5.323455665,      -5.331522214,      -2.773498982
          0,           0,         732,      -8.255743492,       -5.40609825,      -5.325660521,      -5.333569316,      -2.776155599
          0,           0,         733,      -8.259924093,      -5.402124818,      -5.328735846,      -5.336145232,      -2.780161224
          0,           0,         734,      -8.265471984,      -5.400050414,      -5.332780423,      -5.339382459,      -2.785576544
          0,           0,         735,      -8.272408229,      -5.400009227,      -5.337857586,      -5.343381105,       -2.79242477
          0,           0,         736,      -8.280717924,      -5.402085461,      -5.343997202,      -5.348209514,       -2.80069349
          0,           0,         737,      -8.290349999,      -5.406326171,      -5.351197129,      -5.353905215,      -2.810334427
          0,           0,         738,      -8.301215401,       -5.41275048,      -5.359424121,      -5.360476116,      -2.821261484
          0,           0,         739,      -8.313183252,      -5.421355396,      -5.368614354,       -5.36790194,      -2.833346583
          0,           0,         740,      -8.326075957,      -5.432118226,      -5.378674023,      -5.376136251,      -2.846414293
          0,           0,         741,      -8.339664006,      -5.444994923,      -5.389480542,      -5.385109447,      -2.860235913
          0,           0,         742,      -8.353662973,      -5.459912906,       -5.40088489,      -5.394732919,      -2.874525414
          0,           0,         743,      -8.367735315,       -5.47675635,      -5.412715187,      -5.404903904,      -2.888939797
          0,           0,         744,       -8.38150047,      -5.495342508,       -5.42478087,      -5.415509119,      -2.903087407
          0,           0,         745,      -8.394558956,      -5.515390126,       -5.43687624,      -5.426424616,      -2.916550412
          0,           0,         746,       -8.40653223,      -5.536484257,      -5.448782323,       -5.43751097,      -2.928924638
          0,           0,         747,      -8.417106049,      -5.558045824,      -5.460267409,      -5.448606345,      -2.939865815
          0,           0,         748,      -8.426060327,      -5.579320866,      -5.471090139,      -5.459521765,      -2.949124778
          0,           0,         749,      -8.433281669,       -5.59940711,      -5.481010688,      -5.470043349,      -2.956565361
          0,           0,         750,      -8.438760646,      -5.617328592,      -5.489811706,      -5.479944924,      -2.962165325
          0,           0,         751,      -8.442578009,      -5.632156714,      -5.497325227,      -5.489010224,      -2.966003551
          0,           0,         752,      -8.444888153,      -5.643159676,      -5.503458563,      -5.497059478,      -2.968241973
          0,           0,         753,      -8.445908607,      -5.649941961,      -5.508211711,      -5.503973886,      -2.969112059
          0,           0,         754,      -8.445913293,      -5.652524298,      -5.511681023,      -5.509712622,      -2.968905022
          0,           0,         755,      -8.445220819,      -5.651330517,       -5.51404844,      -5.514318691,      -2.967957794
          0,           0,         756,      -8.444173455,       -5.64708694,       -5.51555931,      -5.517912301,      -2.966630389
          0,           0,         757,      -8.443109873,      -5.640674626,       -5.51649414,      -5.520673416,      -2.965277461
          0,           0,         758,       -8.44234273,       -5.63298951,      -5.517142782,      -5.522819942,      -2.964225089
          0,           0,         759,       -8.44215239,      -5.624852534,      -5.517786843,      -5.524588886,      -2.963764128
          0,           0,         760,      -8.442783313,      -5.616966392,      -5.518686102,      -5.526219811,      -2.964146791
          0,           0,         761,      -8.444436829,       -5.60989962,      -5.520067602,       -5.52793974,       -2.96558003
          0,           0,         762,       -8.44726872,      -5.604091142,      -5.522120218,      -5.529952625,      -2.968223828
          0,           0,         763,      -8.451390853,      -5.599866616,       -5.52499344,      -5.532433386,      -2.972193408
          0,           0,         764,      -8.456874757,      -5.597458881,      -5.528798429,      -5.535525209,      -2.977563235
          0,           0,         765,      -8.463754652,      -5.597028054,      -5.533609956,      -5.539338796,      -2.984370372
          0,           0,         766,      -8.472029538,       -5.59867895,      -5.539468408,      -5.543952684,      -2.992616727
          0,           0,         767,      -8.481663689,      -5.602474993,      -5.546381389,      -5.549414065,      -3.002269594
          0,           0,         768,      -8.492585116,      -5.608448566,      -5.554324754,      -5.555739865,      -3.013259985
          0,           0,         769,      -8.504682517,      -5.616607905,      -5.563243246,      -5.562918138,      -3.025479335
          0,           0,         770,      -8.517799969,      -5.626940617,      -5.573051078,      -5.570909968,      -3.038773751
          0,           0,         771,      -8.531730804,      -5.639413211,      -5.583633053,      -5.579652358,      -3.052937268
          0,           0,         772,      -8.546211263,      -5.653965312,      -5.594846667,      -5.589062314,      -3.067704516
          0,           0,         773,      -8.560915942,      -5.670496529,      -5.606525322,      -5.599041601,       -3.08274484
          0,           0,         774,      -8.575459844,      -5.688844469,         -5.618482,      -5.609480195,      -3.097662522
          0,           0,         775,      -8.589419483,      -5.708754619,      -5.630512827,      -5.620256348,      -3.112015756
          0,           0,         776,      -8.602378623,      -5.729844608,      -5.642400142,      -5.631233369,      -3.125361745
          0,           0,         777,      -8.613977773,      -5.751568968,      -5.653914092,      -5.642254635,      -3.137308989
          0,           0,         778,      -8.623945703,      -5.773199248,      -5.664814922,      -5.653138378,       -3.14755447
          0,           0,         779,      -8.632116819,      -5.793839635,      -5.674861605,      -5.663676938,      -3.155907111
          0,           0,         780,       -8.63843685,      -5.812492075,      -5.683830079,      -5.673645889,      -3.162297869
          0,           0,         781,      -8.642955779,      -5.828172711,      -5.691539038,       -5.68282419,      -3.166774482
          0,           0,         782,      -8.645810939,      -5.840065014,      -5.697876711,      -5.691020649,      -3.169483394
          0,           0,         783,      -8.647210575,       -5.84767323,      -5.702820949,      -5.698099731,      -3.170650064
          0,           0,         784,       -8.64742338,      -5.850924023,      -5.706446565,      -5.704000906,      -3.170564604
          0,           0,         785,      -8.646768356,      -5.850174094,      -5.708917942,      -5.708747583,      -3.169568298
          0,           0,         786,      -8.645596986,      -5.846120907,      -5.710469216,      -5.712443746,       -3.16803348
          0,           0,         787,       -8.64426607,      -5.839653886,      -5.711376791,      -5.715258752,      -3.166335033
          0,           0,         788,      -8.643110688,      -5.831701871,      -5.711931747,      -5.717405365,       -3.16482257
          0,           0,         789,      -8.642431484,      -5.823126583,      -5.712419989,      -5.719119297,      -3.163807547
          0,           0,         790,      -8.642491507,      -5.814670824,      -5.713108401,      -5.720642348,      -3.163560479
          0,           0,         791,      -8.643509728,      -5.806938953,      -5.714233203,      -5.722206851,      -3.164305237
          0,           0,         792,      -8.645657367,      -5.800399061,      -5.715993179,      -5.724023897,      -3.166216268
          0,           0,         793,      -8.649059388,      -5.795398919,      -5.718547732,      -5.726276485,      -3.169420879
          0,           0,         794,      -8.653797726,       -5.79218716,      -5.722017579,      -5.729116199,      -3.174002973
          0,           0,         795,      -8.659915046,       -5.79093452,      -5.726486685,        -5.7326622,      -3.180007243
          0,           0,         796,      -8.667417197,      -5.791752494,      -5.732004398,      -5.737001423,      -3.187441812
          0,           0,         797,      -8.676273976,      -5.794708358,      -5.738587215,      -5.742189352,      -3.196279095
          0,           0,         798,      -8.686418643,      -5.799836453,      -5.746220035,       -5.74825112,        -3.2064552
          0,           0,         799,      -8.697744962,      -5.807145936,      -5.754856835,      -5.755182724,      -3.217866771
          0,           0,         800,      -8.710102997,      -5.816625239,      -5.764421173,      -5.762952682,       -3.23036638
          0,           0,         801,      -8.723293759,      -5.828242896,      -5.774806942,      -5.771504371,      -3.243756641
          0,           0,         802,      -8.737064558,      -5.841943855,      -5.785879967,      -5.780759489,      -3.257784702
          0,           0,         803,      -8.751107845,      -5.857639477,      -5.797480879,      -5.790622615,      -3.272139829
          0,           0,         804,      -8.765066026,      -5.875189312,      -5.809429064,      -5.800985855,       -3.28645668
          0,           0,         805,      -8.778546555,      -5.894374074,       -5.82152673,      -5.811731166,      -3.300328579
          0,           0,         806,      -8.791153587,       -5.91486219,      -5.833561938,      -5.822728279,      -3.313338056
          0,           0,         807,      -8.802532182,      -5.936175623,      -5.845309875,      -5.833828665,      -3.325102129
          0,           0,         808,       -8.81240703,      -5.957665657,      -5.856533887,      -5.844859185,      -3.335315295
          0,           0,         809,      -8.820604363,      -5.978515681,      -5.866991497,      -5.855619791,      -3.343777039
          0,           0,         810,      -8.827057378,      -5.997786678,       -5.87644975,      -5.865889831,      -3.350401983
          0,           0,         811,      -8.831797613,      -6.014511233,      -5.884709203,      -5.875444893,      -3.355213872
          0,           0,         812,      -8.834938621,      -6.027828364,      -5.891631213,      -5.884081455,      -3.358328995
          0,           0,         813,       -8.83666192,      -6.037133061,      -5.897161042,      -5.891643298,      -3.359939713
          0,           0,         814,      -8.837208881,      -6.042196088,      -5.901339853,      -5.898043319,       -3.36030322
          0,           0,         815,      -8.836873261,      -6.043207599,      -5.904302193,      -5.903276185,      -3.359731267
          0,           0,         816,      -8.835985817,      -6.040726057,      -5.906259924,      -5.907418993,      -3.358572817
          0,           0,         817,      -8.834890018,      -6.035553833,      -5.907476821,      -5.910619774,      -3.357188354
          0,           0,         818,      -8.833915231,       -6.02858741,       -5.90824019,      -5.913077176,      -3.355922159
          0,           0,         819,      -8.833360001,      -6.020695624,      -5.908838165,      -5.915019183,      -3.355084883
          0,           0,         820,       -8.83348944,      -6.012651537,       -5.90954457,      -5.916685694,      -3.354950849
          0,           0,         821,      -8.834529958,      -6.005101949,      -5.910606366,      -5.918312474,      -3.355753145
          0,           0,         822,      -8.836663317,      -5.998560339,      -5.912234881,      -5.920117753,      -3.357678413
          0,           0,         823,      -8.840026464,      -5.993417049,      -5.914602434,      -5.922293761,      -3.360867302
          0,           0,         824,      -8.844713643,      -5.989957684,      -5.917842198,      -5.925002241,      -3.365417156
          0,           0,         825,      -8.850780443,      -5.988383663,      -5.922049831,      -5.928372747,      -3.371386385
          0,           0,         826,      -8.858246147,      -5.988831238,      -5.927285451,      -5.932502384,      -3.378797097
          0,           0,         827,      -8.867095115,       -5.99138746,      -5.933575545,      -5.937456413,      -3.387636626
          0,           0,         828,      -8.877276716,      -5.996102626,      -5.940914331,      -5.943269198,      -3.397857372
          0,           0,         829,      -8.888703127,      -6.002999139,      -5.949264612,      -5.949945395,      -3.409374462
          0,           0,         830,      -8.901244931,      -6.012077087,      -5.958558277,      -5.957461495,      -3.422061028
          0,           0,         831,      -8.914725835,      -6.023316234,      -5.968697118,      -5.965768125,      -3.435742412
          0,           0,         832,      -8.928916099,      -6.036673589,      -5.979554266,      -5.974793409,       -3.45018883
          0,           0,         833,      -8.943526663,      -6.052074815,      -5.990976807,      -5.984447513,      -3.465108394
          0,           0,         834,      -8.958206791,      -6.069397545,      -6.002789319,      -5.994627161,      -3.480143178
          0,           0,         835,      -8.972551851,      -6.088445714,      -6.014797535,      -6.005217847,      -3.494875025
          0,           0,         836,      -8.986135456,      -6.108916589,      -6.026791759,      -6.016092353,      -3.508855793
          0,           0,         837,      -8.998560187,       -6.13036402,      -6.038549287,       -6.02710652,      -3.521658724
          0,           0,         838,      -9.009500629,      -6.152167094,      -6.049835646,      -6.038093799,      -3.532925716
          0,           0,         839,      -9.018728162,      -6.173522756,      -6.060408841,      -6.048861071,      -3.542398218
          0,           0,         840,      -9.026123662,       -6.19348083,      -6.070031868,      -6.059191599,      -3.549935515
          0,           0,         841,      -9.031678109,      -6.211031156,      -6.078494789,      -6.068859068,      -3.555518771
          0,           0,         842,      -9.035480064,      -6.225238286,      -6.085641897,       -6.07765121,      -3.559239065
          0,           0,         843,      -9.037698264,      -6.235400676,      -6.091396714,      -6.085396914,       -3.56127788
          0,           0,         844,      -9.038566797,      -6.241189503,      -6.095777224,      -6.091989885,      -3.561888578
          0,           0,         845,      -9.038376751,      -6.242714835,      -6.098897162,      -6.097404012,      -3.561384221
          0,           0,         846,      -9.037463415,      -6.240490764,      -6.100952872,      -6.101697345,      -3.560121948
