"Time_Iter",    "Cur_Time"    ,     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,    "Avg_Press"   ,       "CD"       ,       "CL"       ,     "probe1"     
       1388,             13.88,      -8.983516979,      -9.691718193,      -10.28815474,                 0,       1.881096543,       0.812977518,     0.08907185987
       1389,             13.89,      -8.986067822,      -9.693039121,      -10.28998755,                 0,       1.884840793,      0.8066498355,     0.08898256795
       1390,              13.9,      -8.986825616,      -9.693641792,       -10.2880941,                 0,       1.887174558,      0.7932277131,     0.08886566031
       1391,             13.91,      -8.985925978,      -9.693494642,      -10.28314124,                 0,       1.888025434,      0.7729046501,     0.08872517225
       1392,             13.92,      -8.983608353,      -9.692639563,      -10.27663922,                 0,       1.887371229,      0.7459207611,     0.08856605707
       1393,             13.93,      -8.980157297,      -9.691208539,      -10.26983464,                 0,       1.885240861,      0.7125660555,      0.0883940516
       1394,             13.94,      -8.975902955,      -9.689345924,      -10.26300906,                 0,       1.881714281,      0.6731585139,     0.08821536577
       1395,             13.95,      -8.970980303,      -9.687013781,      -10.25564931,                 0,       1.876913928,      0.6280493693,     0.08803636825
       1396,             13.96,      -8.965365507,      -9.684069716,      -10.24736563,                 0,       1.871005499,      0.5776289701,     0.08786335932
       1397,             13.97,      -8.958984981,      -9.680373871,      -10.23831849,                 0,       1.864177684,      0.5223020885,     0.08770236386
       1398,             13.98,      -8.952186782,      -9.676245628,      -10.22923143,                 0,       1.856651273,      0.4625051318,     0.08755891735
       1399,             13.99,      -8.945226539,      -9.671835643,       -10.2205491,                 0,       1.848667772,      0.3986996835,     0.08743783157
       1400,                14,      -8.938254848,      -9.667279591,      -10.21245832,                 0,       1.840492817,      0.3313776265,     0.08734309495
       1401,             14.01,      -8.931392206,      -9.662625391,      -10.20502223,                 0,       1.832398251,      0.2610627611,     0.08727795042
       1402,             14.02,      -8.924710728,      -9.657930687,      -10.19821824,                 0,       1.824660445,      0.1883027657,     0.08724524554
       1403,             14.03,      -8.918245523,      -9.653188871,      -10.19191211,                 0,       1.817540871,      0.1136779889,     0.08724612109
       1404,             14.04,      -8.912252508,      -9.648717966,      -10.18625801,                 0,       1.811305051,     0.03780733809,     0.08728191158
       1405,             14.05,      -8.906580981,      -9.644079321,      -10.18144489,                 0,       1.806156344,    -0.03866261277,      0.0873520009
       1406,             14.06,      -8.902723537,      -9.641100754,      -10.17840498,                 0,       1.802303067,     -0.1150619807,     0.08745359636
       1407,             14.07,      -8.908019542,      -9.646823363,      -10.18264746,                 0,       1.800435675,     -0.1907208272,     0.08758267068
       1408,             14.08,      -8.906001069,      -9.642804753,      -10.18456599,                 0,       1.799892494,     -0.2648598546,     0.08773410993
       1409,             14.09,      -8.911175127,      -9.645746804,       -10.1915784,                 0,       1.801023812,       -0.33686382,     0.08790217894
       1410,              14.1,      -8.914760534,      -9.646972916,      -10.19936108,                 0,       1.803633515,      -0.405958009,     0.08808069238
       1411,             14.11,      -8.917094647,      -9.646585471,      -10.20761774,                 0,       1.807456786,     -0.4714726101,     0.08826318962
       1412,             14.12,      -8.920025791,      -9.648964021,      -10.21732499,                 0,       1.812482647,      -0.532756915,     0.08844319788
       1413,             14.13,      -8.935643516,      -9.661849502,      -10.23671498,                 0,       1.819384832,     -0.5892928076,     0.08861447427
       1414,             14.14,      -8.943507677,      -9.664307645,       -10.2531944,                 0,       1.827068553,     -0.6403561733,     0.08877102342
       1415,             14.15,      -8.956206166,       -9.67140916,      -10.27229476,                 0,       1.835278186,     -0.6855092839,     0.08890741089
       1416,             14.16,       -8.96821304,      -9.678433678,      -10.29133085,                 0,       1.843715051,     -0.7242999989,     0.08901892967
       1417,             14.17,      -8.979134546,      -9.684722789,      -10.30960621,                 0,       1.852082696,     -0.7563899225,     0.08910183892
       1418,             14.18,      -8.988973673,      -9.690479741,      -10.32651109,                 0,       1.860093053,      -0.781506234,      0.0891533921
       1419,             14.19,      -8.997170924,      -9.695611234,      -10.34037391,                 0,       1.867478556,      -0.799452124,     0.08917189077
       1420,              14.2,      -9.003232022,      -9.699909492,      -10.34920972,                 0,       1.873993249,      -0.810120719,     0.08915676662
       1421,             14.21,      -9.006955296,      -9.703281106,      -10.35150104,                 0,       1.879426059,     -0.8134833227,     0.08910858395
       1422,             14.22,      -9.008191168,      -9.705553364,      -10.34672633,                 0,       1.883610373,     -0.8095873339,     0.08902896775
       1423,             14.23,      -9.007023975,      -9.706716489,      -10.33637758,                 0,       1.886420226,     -0.7985400719,     0.08892060375
       1424,             14.24,      -9.003795767,      -9.706855297,      -10.32271235,                 0,       1.887773063,     -0.7805219743,     0.08878721169
       1425,             14.25,      -8.998837587,      -9.705947145,      -10.30718735,                 0,       1.887629566,     -0.7557593076,     0.08863342985
       1426,             14.26,      -8.992647411,      -9.704130156,      -10.29048386,                 0,       1.885996475,     -0.7245265544,     0.08846477537
       1427,             14.27,        -8.9855874,        -9.7014008,      -10.27332227,                 0,       1.882935406,     -0.6871333133,     0.08828734515
       1428,             14.28,      -8.977940665,      -9.697875684,      -10.25644642,                 0,       1.878550846,     -0.6439158312,     0.08810749205
       1429,             14.29,      -8.969769335,      -9.693631763,      -10.24048073,                 0,       1.873000806,     -0.5952529159,     0.08793156426
       1430,              14.3,      -8.961262253,       -9.68886632,      -10.22557084,                 0,        1.86646695,     -0.5415426841,      0.0877656984
       1431,             14.31,      -8.952548913,      -9.683710267,      -10.21166304,                 0,       1.859159329,     -0.4832096726,      0.0876156187
       1432,             14.32,      -8.943878591,      -9.678347262,      -10.19893161,                 0,       1.851308803,     -0.4207087172,     0.08748639063
       1433,             14.33,      -8.935326366,      -9.672869632,      -10.18747514,                 0,       1.843173587,     -0.3545219584,     0.08738229009
       1434,             14.34,      -8.927025853,      -9.667342714,      -10.17747251,                 0,       1.835023652,     -0.2851621198,     0.08730669553
       1435,             14.35,       -8.91912682,      -9.661918257,      -10.16898132,                 0,       1.827135689,     -0.2131684541,     0.08726281559
       1436,             14.36,      -8.911612512,      -9.656590095,      -10.16193277,                 0,       1.819776356,     -0.1391097052,     0.08725230726
       1437,             14.37,      -8.904496464,      -9.651403788,      -10.15621068,                 0,       1.813208599,    -0.06359201804,     0.08727619141
       1438,             14.38,      -8.898057934,      -9.646610533,      -10.15194253,                 0,       1.807670458,     0.01274584049,     0.08733493861
       1439,             14.39,      -8.891882957,      -9.641708047,      -10.14894153,                 0,       1.803327544,     0.08924073046,     0.08742632371
       1440,              14.4,      -8.894414184,      -9.649037556,      -10.15123383,                 0,       1.800829921,      0.1652317487,     0.08754667679
       1441,             14.41,      -8.893069065,      -9.647040441,      -10.15342627,                 0,       1.799815842,      0.2399553873,     0.08769121189
       1442,             14.42,      -8.894044263,      -9.646707716,      -10.15749442,                 0,       1.800325485,      0.3127535245,     0.08785436871
       1443,             14.43,      -8.898036762,      -9.649643583,      -10.16377361,                 0,       1.802506035,       0.382912705,      0.0880301076
       1444,             14.44,      -8.899031262,      -9.648643895,      -10.16950807,                 0,       1.805915149,      0.4496976617,     0.08821203349
       1445,             14.45,      -8.900202092,      -9.647951107,       -10.1760791,                 0,       1.810454632,      0.5124642055,     0.08839364059
       1446,             14.46,      -8.911472397,      -9.655820948,      -10.18896883,                 0,       1.816853171,       0.570684509,     0.08856859325
       1447,             14.47,      -8.919454708,      -9.659432461,       -10.2017646,                 0,       1.824285032,      0.6236457279,     0.08873078668
       1448,             14.48,      -8.929437346,      -9.664277571,      -10.21554791,                 0,       1.832341853,      0.6708418276,     0.08887457868
       1449,             14.49,      -8.940337843,      -9.670260146,      -10.22965201,                 0,        1.84073747,      0.7118134665,     0.08899499003
       1450,              14.5,      -8.950501924,       -9.67556696,      -10.24325281,                 0,       1.849165526,      0.7461913766,     0.08908794933
       1451,             14.51,      -8.959866465,      -9.680216597,      -10.25601597,                 0,       1.857333353,      0.7736849352,       0.089150367
       1452,             14.52,       -8.96823726,      -9.684270424,      -10.26741507,                 0,       1.864965358,      0.7940674729,     0.08918017432
       1453,             14.53,      -8.975313082,      -9.687695654,      -10.27716014,                 0,       1.871809709,      0.8072059952,     0.08917641591
       1454,             14.54,      -8.980899154,       -9.69042334,      -10.28490862,                 0,       1.877642659,       0.813043514,     0.08913927531
       1455,             14.55,      -8.984825516,      -9.692408304,      -10.28976426,                 0,       1.882280884,      0.8116072293,     0.08907002067
       1456,             14.56,      -8.986852277,      -9.693556969,      -10.29064925,                 0,       1.885582169,       0.802980763,      0.0889709869
       1457,             14.57,      -8.987064848,      -9.693932389,      -10.28739041,                 0,       1.887447394,      0.7873188852,      0.0888455504
       1458,             14.58,      -8.985633599,      -9.693511116,      -10.28134372,                 0,       1.887816864,       0.764829021,     0.08869803576
       1459,             14.59,       -8.98286204,      -9.692409769,      -10.27443329,                 0,       1.886682614,      0.7357689141,     0.08853369193
       1460,              14.6,      -8.979101665,      -9.690825534,      -10.26782173,                 0,       1.884091799,      0.7004389799,     0.08835845579
       1461,             14.61,      -8.974684045,      -9.688884945,      -10.26119693,                 0,       1.880138063,      0.6591655446,     0.08817862672
       1462,             14.62,      -8.969586303,      -9.686428038,       -10.2537443,                 0,        1.87496343,      0.6123150734,     0.08800057558
       1463,             14.63,      -8.963743403,      -9.683264281,      -10.24513898,                 0,         1.8687414,      0.5602825553,      0.0878305336
       1464,             14.64,      -8.957121471,      -9.679343926,      -10.23587292,                 0,       1.861668752,      0.5034811051,     0.08767439081
       1465,             14.65,      -8.950187705,      -9.675057947,      -10.22676748,                 0,       1.853971676,      0.4423560244,      0.0875374653
       1466,             14.66,        -8.9431553,      -9.670556696,      -10.21815614,                 0,       1.845899401,      0.3773783456,     0.08742431534
       1467,             14.67,      -8.936153525,      -9.665918543,      -10.21021816,                 0,       1.837721656,      0.3090502225,     0.08733863731
       1468,             14.68,      -8.929336863,      -9.661245808,      -10.20300797,                 0,       1.829713446,       0.237902958,     0.08728365258
       1469,             14.69,      -8.922677699,      -9.656501658,      -10.19637675,                 0,        1.82214785,      0.1644931073,     0.08726163398
       1470,              14.7,      -8.916279326,       -9.65173261,      -10.19022457,                 0,       1.815283111,     0.08941383805,     0.08727330112
       1471,             14.71,      -8.910516442,      -9.647390508,      -10.18487759,                 0,       1.809384252,     0.01329372907,     0.08732024364
       1472,             14.72,      -8.904843368,      -9.642605622,      -10.18026497,                 0,       1.804622026,    -0.06321232092,     0.08740083147
       1473,             14.73,      -8.905533406,      -9.644309907,      -10.18036262,                 0,       1.801423811,     -0.1394353223,     0.08751176305
       1474,             14.74,       -8.90742509,      -9.645580871,        -10.183275,                 0,       1.799974883,     -0.2146670939,     0.08764860483
       1475,             14.75,      -8.906430995,      -9.642609765,      -10.18587321,                 0,       1.799871673,      -0.288179698,     0.08780599545
       1476,             14.76,      -8.913305935,      -9.647391188,      -10.19435055,                 0,       1.801584792,     -0.3593286065,     0.08797805868
       1477,             14.77,      -8.915158058,      -9.646470237,      -10.20161746,                 0,        1.80459486,     -0.4273247781,     0.08815848394
       1478,             14.78,      -8.917881812,      -9.646490159,      -10.21035944,                 0,       1.808777865,     -0.4915393042,     0.08834077326
       1479,             14.79,      -8.925487666,      -9.653652386,      -10.22354691,                 0,       1.814456298,     -0.5513581859,     0.08851850706
       1480,              14.8,      -8.937489739,      -9.662146647,       -10.2416585,                 0,       1.821633534,     -0.6061856534,     0.08868550187
       1481,             14.81,      -8.946924012,      -9.666169104,      -10.25891328,                 0,        1.82951553,     -0.6553992502,      0.0888359272
       1482,             14.82,      -8.959469705,      -9.673298674,      -10.27776725,                 0,       1.837828352,     -0.6985464963,     0.08896456763
       1483,             14.83,       -8.97122047,      -9.680121131,      -10.29628706,                 0,       1.846273628,     -0.7352163167,     0.08906701893
       1484,             14.84,      -8.981893003,      -9.686289381,      -10.31408859,                 0,       1.854556606,     -0.7650931599,     0.08913985409
       1485,             14.85,      -8.991310195,      -9.691890532,      -10.33026738,                 0,       1.862393269,      -0.787923781,     0.08918065108
       1486,             14.86,      -8.998962651,      -9.696844657,      -10.34294045,                 0,       1.869525356,     -0.8035450257,     0.08918807327
       1487,             14.87,      -9.004423797,       -9.70093844,      -10.35008428,                 0,       1.875711961,     -0.8118713868,     0.08916192302
       1488,             14.88,      -9.007455846,      -9.704042313,      -10.35031759,                 0,       1.880761124,     -0.8129030237,     0.08910311558
       1489,             14.89,      -9.007965686,      -9.705977305,      -10.34366621,                 0,       1.884516202,     -0.8067038339,     0.08901363082
       1490,              14.9,      -9.006170026,       -9.70683775,      -10.33213731,                 0,        1.88686779,     -0.7934062117,      0.0888964982
       1491,             14.91,      -9.002395356,      -9.706659773,      -10.31785273,                 0,       1.887745241,     -0.7732066762,      0.0887557445
       1492,             14.92,      -8.996992229,      -9.705445376,      -10.30198221,                 0,        1.88712412,     -0.7463464549,     0.08859631366
       1493,             14.93,      -8.990472088,      -9.703328595,      -10.28509553,                 0,       1.885026934,     -0.7131136381,     0.08842393927
       1494,             14.94,      -8.983213302,      -9.700348201,      -10.26795021,                 0,       1.881529296,     -0.6738262162,     0.08824483403
       1495,             14.95,      -8.975383162,      -9.696570654,      -10.25130912,                 0,        1.87675384,     -0.6288330907,     0.08806537178
       1496,             14.96,      -8.967103093,      -9.692144653,      -10.23573993,                 0,        1.87086999,     -0.5785215726,     0.08789185593
       1497,             14.97,      -8.958488956,      -9.687212297,      -10.22119867,                 0,       1.864067269,      -0.523294703,     0.08773031432
       1498,             14.98,      -8.949764725,      -9.681979148,      -10.20768988,                 0,       1.856564053,     -0.4635894626,     0.08758628832
       1499,             14.99,      -8.941104942,      -9.676560846,      -10.19534945,                 0,       1.848597131,     -0.3998682048,     0.08746459797
       1500,                15,      -8.932571039,       -9.67102497,      -10.18432171,                 0,       1.840430183,     -0.3326220035,     0.08736924146
       1501,             15.01,      -8.924378705,      -9.665515931,      -10.17480215,                 0,        1.83233597,     -0.2623732483,     0.08730346218
       1502,             15.02,      -8.916565569,      -9.660087737,      -10.16678055,                 0,       1.824590801,     -0.1896694759,     0.08727012671
       1503,             15.03,      -8.909157266,        -9.6547854,      -10.16018004,                 0,       1.817457446,     -0.1150907995,     0.08727039091
       1504,             15.04,      -8.902287168,      -9.649763149,      -10.15495348,                 0,       1.811201238,    -0.03925449935,     0.08730557551
       1505,             15.05,      -8.895865191,      -9.644861486,      -10.15107284,                 0,       1.806027704,       0.037192613,     0.08737510396
       1506,             15.06,      -8.890750638,       -9.64418366,      -10.14890866,                 0,       1.802139259,      0.1135821725,      0.0874762024
       1507,             15.07,      -8.894736479,      -9.649589482,      -10.15234231,                 0,       1.800254553,      0.1892509218,      0.0876048519
       1508,             15.08,      -8.891951065,      -9.645581681,      -10.15434049,                 0,       1.799662208,      0.2634031941,     0.08775595394
       1509,             15.09,      -8.895427881,      -9.647888637,      -10.15974109,                 0,       1.800772118,      0.3354368243,     0.08792377531
       1510,              15.1,      -8.897918597,      -9.648930755,      -10.16555193,                 0,       1.803349598,      0.4045715467,     0.08810213684
       1511,             15.11,      -8.899275032,       -9.64832373,      -10.17157686,                 0,       1.807138556,      0.4701370861,     0.08828457923
       1512,             15.12,      -8.901153959,      -9.646824814,      -10.17884634,                 0,       1.812108215,      0.5314828738,     0.08846462148
       1513,             15.13,      -8.914293112,      -9.657862488,      -10.19328638,                 0,       1.819045292,      0.5881121503,     0.08863601411
       1514,             15.14,      -8.920410064,      -9.659017756,      -10.20543718,                 0,       1.826680771,      0.6392651713,     0.08879276345
       1515,             15.15,       -8.93165614,      -9.665116805,      -10.21950302,                 0,       1.834883638,      0.6845165119,     0.08892942354
       1516,             15.16,       -8.94254661,      -9.671110332,      -10.23336576,                 0,       1.843320296,      0.7234112417,     0.08904127218
       1517,             15.17,      -8.952470773,      -9.676208842,      -10.24665271,                 0,       1.851696128,      0.7556162305,      0.0891245522
       1518,             15.18,      -8.961596011,      -9.680721119,      -10.25894932,                 0,       1.859721444,      0.7808580011,     0.08917649917
       1519,             15.19,      -8.969681788,      -9.684682978,      -10.26975667,                 0,       1.867128145,      0.7989378985,     0.08919539697
       1520,              15.2,      -8.976415966,      -9.687985231,      -10.27905909,                 0,       1.873670318,      0.8097484455,     0.08918066299
       1521,             15.21,      -8.981649841,      -9.690606367,      -10.28654357,                 0,       1.879138899,        0.81326101,     0.08913284817
       1522,             15.22,      -8.985162202,      -9.692460227,       -10.2908867,                 0,       1.883362495,      0.8095220208,     0.08905356146
       1523,             15.23,      -8.986728609,       -9.69348428,      -10.29066194,                 0,       1.886216397,      0.7986347541,     0.08894546758
       1524,             15.24,      -8.986419404,      -9.693624049,      -10.28595546,                 0,       1.887612518,      0.7807748674,     0.08881226327
       1525,             15.25,      -8.984528037,       -9.69294754,      -10.27896077,                 0,       1.887505376,      0.7561646075,     0.08865856752
       1526,             15.26,      -8.981393861,      -9.691649488,      -10.27192285,                 0,       1.885900263,      0.7250784563,     0.08848989058
       1527,             15.27,      -8.977435406,      -9.689983879,      -10.26566243,                 0,       1.882862108,      0.6878248617,     0.08831233061
       1528,             15.28,      -8.972926706,      -9.688002453,      -10.25924568,                 0,       1.878500244,      0.6447393259,     0.08813224236
       1529,             15.29,      -8.967726278,      -9.685446899,      -10.25163776,                 0,       1.872973557,      0.5962022372,      0.0879559754
       1530,              15.3,      -8.961655758,      -9.682050037,      -10.24269882,                 0,       1.866462303,      0.5426130811,     0.08778967105
       1531,             15.31,      -8.954899772,      -9.677991061,      -10.23329769,                 0,       1.859171535,      0.4843948836,     0.08763906378
       1532,             15.32,      -8.947883912,      -9.673586062,      -10.22420683,                 0,       1.851330364,      0.4219998661,     0.08750923407
       1533,             15.33,      -8.940843389,      -9.669036035,      -10.21572122,                 0,       1.843197076,      0.3559095196,     0.08740447373
       1534,             15.34,       -8.93386664,      -9.664357208,      -10.20796411,                 0,        1.83504402,      0.2866364231,     0.08732817843
       1535,             15.35,      -8.927125703,       -9.65968957,      -10.20098582,                 0,       1.827150008,       0.214718911,     0.08728355745
       1536,             15.36,      -8.920563862,      -9.654954435,      -10.19454247,                 0,       1.819782181,      0.1407230391,     0.08727229688
       1537,             15.37,       -8.91431288,      -9.650331663,      -10.18858758,                 0,       1.813202264,     0.06525481944,     0.08729540387
       1538,             15.38,       -8.90864581,       -9.64585398,      -10.18349191,                 0,       1.807649039,    -0.01104813189,     0.08735340366
       1539,             15.39,      -8.903126246,      -9.641096542,      -10.17916379,                 0,       1.803287495,    -0.08752406459,       0.087444098
       1540,              15.4,      -8.906777336,      -9.645677976,      -10.18159681,                 0,       1.800737036,     -0.1635053869,     0.08756383556
       1541,             15.41,       -8.90620475,      -9.643839137,      -10.18384371,                 0,       1.799710507,     -0.2382453427,     0.08770784317
       1542,             15.42,      -8.908232307,      -9.643564581,      -10.18847644,                 0,       1.800179648,     -0.3110745236,     0.08787056602
       1543,             15.43,      -8.913486851,      -9.646819889,      -10.19655992,                 0,       1.802324961,     -0.3812849245,     0.08804597116
       1544,             15.44,      -8.915622456,      -9.646162133,      -10.20424862,                 0,       1.805723029,     -0.4481406837,       0.088227663
       1545,             15.45,      -8.918142607,      -9.646047387,      -10.21317224,                 0,       1.810245093,     -0.5109956456,     0.08840913586
       1546,             15.46,        -8.9291936,        -9.6571315,      -10.22952714,                 0,       1.816564846,      -0.569309661,     0.08858405516
       1547,             15.47,      -8.937240961,      -9.661000327,      -10.24609592,                 0,       1.823990898,      -0.622389294,     0.08874630484
       1548,             15.48,        -8.9485682,      -9.666819396,      -10.26390251,                 0,       1.832042115,     -0.6697188265,     0.08889023309
       1549,             15.49,      -8.961125045,        -9.6741101,      -10.28239301,                 0,       1.840429114,      -0.710837032,      0.0890108512
       1550,              15.5,      -8.972641464,      -9.680781442,      -10.30040761,                 0,       1.848853539,     -0.7453716424,     0.08910407109
       1551,             15.51,      -8.983081215,      -9.686868423,      -10.31772083,                 0,       1.857024352,     -0.7730283592,     0.08916678487
       1552,             15.52,      -8.992164509,      -9.692416288,      -10.33318498,                 0,       1.864663763,     -0.7935774029,     0.08919690516
       1553,             15.53,      -8.999381347,      -9.697278462,      -10.34481636,                 0,       1.871519703,     -0.8068839804,     0.08919345832
       1554,             15.54,      -9.004375861,      -9.701267142,      -10.35041481,                 0,        1.87736222,     -0.8128878077,      0.0891566135
       1555,             15.55,      -9.006890785,      -9.704184426,      -10.34862063,                 0,       1.882013438,     -0.8116126814,      0.0890876276
       1556,             15.56,      -9.006823138,      -9.705846605,      -10.34016616,                 0,       1.885332149,     -0.8031412819,     0.08898882388
       1557,             15.57,      -9.004533541,      -9.706446546,      -10.32766993,                 0,        1.88722346,     -0.7876297461,     0.08886356299
       1558,             15.58,      -9.000321964,      -9.705999181,      -10.31302204,                 0,       1.887628847,     -0.7652887301,     0.08871615348
       1559,             15.59,      -8.994650855,      -9.704605756,      -10.29689918,                 0,       1.886536131,     -0.7363752003,     0.08855182885
       1560,              15.6,      -8.987974221,      -9.702290185,      -10.27984051,                 0,       1.883983891,     -0.7011881353,     0.08837651936
       1561,             15.61,      -8.980653599,      -9.699121752,       -10.2627326,                 0,       1.880062659,     -0.6600539689,     0.08819652548
       1562,             15.62,      -8.972747731,      -9.695152943,      -10.24642724,                 0,       1.874916422,     -0.6133358563,      0.0880182211
       1563,             15.63,      -8.964450339,      -9.690620589,       -10.2312861,                 0,       1.868722232,     -0.5614252904,     0.08784784045
       1564,             15.64,      -8.955818483,      -9.685602589,      -10.21709156,                 0,       1.861677308,     -0.5047346076,     0.08769127837
       1565,             15.65,       -8.94714194,      -9.680335848,      -10.20393766,                 0,       1.854003874,     -0.4437105369,     0.08755386334
       1566,             15.66,      -8.938512207,      -9.674886951,      -10.19192719,                 0,       1.845946809,     -0.3788240645,     0.08744016674
       1567,             15.67,      -8.930060049,       -9.66933725,      -10.18133037,                 0,       1.837774439,      -0.310576037,     0.08735389988
       1568,             15.68,      -8.922010478,      -9.663872856,      -10.17229748,                 0,       1.829762788,     -0.2394966424,     0.08729828439
       1569,             15.69,      -8.914332347,      -9.658485083,      -10.16475183,                 0,       1.822185398,     -0.1661426185,     0.08727562375
       1570,              15.7,      -8.907053343,         -9.653231,      -10.15860213,                 0,       1.815301874,     -0.0911058976,     0.08728663376
       1571,             15.71,      -8.900442155,       -9.64837921,      -10.15383967,                 0,       1.809376815,    -0.01501418417,     0.08733293654
       1572,             15.72,      -8.894066119,      -9.643399793,      -10.15034793,                 0,       1.804583662,     0.06147751323,     0.08741294295
       1573,             15.73,      -8.893034253,      -9.647227644,      -10.15050417,                 0,       1.801346972,      0.1377045451,     0.08752337278
       1574,             15.74,      -8.893383605,      -9.647986102,      -10.15306828,                 0,       1.799865913,      0.2129565871,      0.0876598101
       1575,             15.75,      -8.891762355,      -9.645152559,      -10.15566224,                 0,       1.799718116,        0.28649914,     0.08781691205
       1576,             15.76,      -8.896392716,      -9.648853821,       -10.1619147,                 0,        1.80140754,      0.3576969555,     0.08798880578
       1577,             15.77,      -8.897538445,      -9.648025868,      -10.16739307,                 0,       1.804369553,      0.4257523566,     0.08816919125
       1578,             15.78,       -8.89953225,      -9.648011165,      -10.17387696,                 0,          1.808521,      0.4900402129,     0.08835157013
       1579,             15.79,      -8.905493082,      -9.650584553,       -10.1836252,                 0,       1.814158199,      0.5499487225,     0.08852951227
       1580,              15.8,      -8.914653713,      -9.656936489,      -10.19704734,                 0,       1.821341157,       0.604891215,     0.08869683289
       1581,             15.81,      -8.922385483,      -9.659691836,       -10.2098431,                 0,       1.829188006,      0.6542199063,     0.08884769671
       1582,             15.82,       -8.93381721,      -9.665982032,      -10.22381442,                 0,       1.837495293,      0.6974905832,     0.08897687279
       1583,             15.83,      -8.944571155,      -9.671803476,      -10.23747748,                 0,       1.845943112,      0.7342918868,     0.08907993631
       1584,             15.84,      -8.954368192,      -9.676817892,      -10.25048031,                 0,       1.854237941,      0.7643117578,     0.08915343852
       1585,             15.85,      -8.963325242,      -9.681264137,      -10.26233739,                 0,       1.862094731,      0.7872953237,     0.08919493475
       1586,             15.86,      -8.971221482,       -9.68519147,      -10.27281192,                 0,       1.869253073,      0.8030770618,     0.08920306563
       1587,             15.87,      -8.977696199,      -9.688437075,      -10.28181008,                 0,       1.875474699,        0.81157096,     0.08917761332
       1588,             15.88,      -8.982583573,      -9.690965471,      -10.28867628,                 0,       1.880565481,      0.8127771614,     0.08911947394
       1589,             15.89,      -8.985640411,      -9.692663736,      -10.29187811,                 0,       1.884366788,      0.8067577187,     0.08903060309
       1590,              15.9,      -8.986725104,      -9.693512273,      -10.29024448,                 0,        1.88676745,      0.7936401297,     0.08891400251
       1591,             15.91,      -8.985976149,      -9.693458757,      -10.28446017,                 0,       1.887691105,      0.7736157844,     0.08877367292
       1592,             15.92,       -8.98370405,      -9.692593851,      -10.27703768,                 0,       1.887107833,      0.7469229869,     0.08861453775
       1593,             15.93,      -8.980300896,      -9.691176478,      -10.27010388,                 0,       1.885040838,      0.7138504949,     0.08844232236
       1594,             15.94,      -8.976192439,      -9.689454404,      -10.26393019,                 0,       1.881570095,      0.6747141689,     0.08826323854
       1595,             15.95,      -8.971536153,      -9.687372986,      -10.25732151,                 0,       1.876821244,      0.6298625802,     0.08808366061
       1596,             15.96,      -8.966140618,      -9.684631796,      -10.24932848,                 0,       1.870963395,       0.579685478,     0.08790989421
       1597,             15.97,      -8.959817297,      -9.680990697,      -10.24010443,                 0,        1.86418344,      0.5245866702,     0.08774797476
       1598,             15.98,      -8.952947052,      -9.676807374,      -10.23066919,                 0,       1.856695672,      0.4650006049,      0.0876034583
       1599,             15.99,      -8.945885316,      -9.672321762,      -10.22166819,                 0,       1.848735853,      0.4013873316,     0.08748118269
       1600,                16,      -8.938826704,      -9.667708133,      -10.21335227,                 0,       1.840568862,      0.3342375869,      0.0873851657
       1601,             16.01,      -8.931903358,      -9.663018689,      -10.20581057,                 0,       1.832469181,      0.2640737617,     0.08731865434
       1602,             16.02,      -8.925191567,      -9.658314008,      -10.19899671,                 0,       1.824715616,      0.1914417885,     0.08728454937
       1603,             16.03,      -8.918701622,      -9.653562194,      -10.19269701,                 0,       1.817570275,      0.1169195652,      0.0872840346
       1604,             16.04,      -8.912666422,      -9.649057493,      -10.18697657,                 0,       1.811297758,     0.04112425819,     0.08731841241
       1605,             16.05,      -8.906961466,        -9.6444045,       -10.1820574,                 0,       1.806104669,    -0.03529892333,     0.08738717181
       1606,             16.06,      -8.902106044,      -9.640262265,      -10.17831301,                 0,       1.802167634,     -0.1116809297,     0.08748756878
       1607,             16.07,      -8.907593447,      -9.646577875,      -10.18267227,                 0,       1.800247428,     -0.1873555887,      0.0876156159
       1608,             16.08,      -8.905498471,      -9.642506797,      -10.18461666,                 0,       1.799645728,     -0.2615402812,      0.0877662241
       1609,             16.09,      -8.910363461,      -9.645083549,      -10.19131438,                 0,       1.800698003,     -0.3336227753,     0.08793366984
       1610,              16.1,      -8.914064313,         -9.646494,      -10.19900453,                 0,       1.803251292,     -0.4028300312,     0.08811177909
       1611,             16.11,      -8.916715721,      -9.646341839,      -10.20721903,                 0,        1.80702254,     -0.4684872239,     0.08829409434
       1612,             16.12,      -8.919086616,      -9.648257983,      -10.21654452,                 0,       1.811956307,     -0.5299405974,     0.08847413374
       1613,             16.13,      -8.931632384,      -9.659303708,      -10.23533246,                 0,       1.818815312,     -0.5866851275,     0.08864564818
       1614,             16.14,      -8.938318077,      -9.660985798,      -10.25130056,                 0,        1.82646616,     -0.6379804733,     0.08880262578
       1615,             16.15,       -8.95159286,      -9.668499301,      -10.26973341,                 0,       1.834657191,     -0.6833869015,     0.08893961141
       1616,             16.16,      -8.964097528,      -9.675847794,      -10.28799576,                 0,        1.84308849,     -0.7224505226,     0.08905186809
       1617,             16.17,      -8.975306463,      -9.682315817,      -10.30561981,                 0,       1.851463387,     -0.7548326479,     0.08913561904
