"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,         865,      -0.527666293,       2.649228011,       2.741086494
          0,           0,         866,     -0.5276662941,       2.649211343,       2.741069829
          0,           0,         867,     -0.5276662944,       2.649211495,       2.741069982
          0,           0,         868,     -0.5276662883,       2.649295058,       2.741153529
          0,           0,         869,     -0.5276662933,       2.649222643,       2.741081127
          0,           0,         870,     -0.5276662916,       2.649249779,       2.741108258
          0,           0,         871,     -0.5276662903,       2.649269943,       2.741128418
          0,           0,         872,     -0.5276662916,       2.649247977,       2.741106457
          0,           0,         873,     -0.5276662919,       2.649243975,       2.741102456
          0,           0,         874,      -0.527666294,        2.64921629,       2.741074776
          0,           0,         875,       -0.52766629,       2.649275603,       2.741134078
          0,           0,         876,      -0.527666289,       2.649287302,       2.741145775
          0,           0,         877,     -0.5276662909,       2.649259988,       2.741118466
          0,           0,         878,     -0.5276662936,       2.649220713,       2.741079198
          0,           0,         879,     -0.5276662939,       2.649220954,       2.741079439
          0,           0,         880,     -0.5276662917,       2.649251016,       2.741109496
          0,           0,         881,     -0.5276662899,       2.649276234,       2.741134709
          0,           0,         882,     -0.5276662939,       2.649220111,       2.741078596
          0,           0,         883,     -0.5276662906,       2.649263747,       2.741122224
          0,           0,         884,     -0.5276662919,       2.649244124,       2.741102604
          0,           0,         885,     -0.5276662945,       2.649210296,       2.741068783
          0,           0,         886,     -0.5276662906,       2.649264308,       2.741122785
          0,           0,         887,     -0.5276662908,         2.6492611,       2.741119578
          0,           0,         888,     -0.5276662937,       2.649210602,       2.741069088
          0,           0,         889,     -0.5276662961,        2.64918104,       2.741039532
          0,           0,         890,     -0.5276662915,       2.649244015,       2.741102495
          0,           0,         891,     -0.5276662904,       2.649259528,       2.741118005
          0,           0,         892,     -0.5276662982,        2.64915073,       2.741009229
          0,           0,         893,     -0.5276662956,       2.649180415,       2.741038908
          0,           0,         894,     -0.5276662969,       2.649166496,       2.741024992
          0,           0,         895,     -0.5276662953,       2.649193534,       2.741052024
          0,           0,         896,     -0.5276662944,       2.649205017,       2.741063505
          0,           0,         897,     -0.5276662934,       2.649221824,       2.741080309
          0,           0,         898,     -0.5276662913,       2.649251127,       2.741109606
          0,           0,         899,     -0.5276662929,        2.64923159,       2.741090073
          0,           0,         900,     -0.5276662906,       2.649266467,       2.741124944
          0,           0,         901,     -0.5276662947,       2.649205564,       2.741064052
          0,           0,         902,     -0.5276662947,       2.649204022,        2.74106251
          0,           0,         903,     -0.5276662972,       2.649170587,       2.741029081
          0,           0,         904,     -0.5276662965,       2.649179858,       2.741038351
          0,           0,         905,     -0.5276662941,       2.649212454,       2.741070941
          0,           0,         906,     -0.5276662916,       2.649248298,       2.741106778
          0,           0,         907,     -0.5276662917,       2.649242797,       2.741101278
          0,           0,         908,     -0.5276662981,       2.649153024,       2.741011522
          0,           0,         909,     -0.5276662956,       2.649193103,       2.741051594
          0,           0,         910,     -0.5276662927,       2.649231995,       2.741090478
          0,           0,         911,     -0.5276662918,       2.649244373,       2.741102854
          0,           0,         912,     -0.5276662863,       2.649324388,       2.741182853
          0,           0,         913,      -0.527666293,       2.649231944,       2.741090427
          0,           0,         914,     -0.5276662919,        2.64924838,       2.741106859
          0,           0,         915,     -0.5276662952,       2.649196324,       2.741054814
          0,           0,         916,      -0.527666292,       2.649243379,        2.74110186
          0,           0,         917,     -0.5276662887,       2.649294326,       2.741152797
          0,           0,         918,     -0.5276662951,       2.649198846,       2.741057335
          0,           0,         919,     -0.5276662956,       2.649194185,       2.741052675
          0,           0,         920,     -0.5276662877,       2.649303714,       2.741162184
          0,           0,         921,     -0.5276662943,       2.649214367,       2.741072853
          0,           0,         922,     -0.5276662932,       2.649219492,       2.741077977
          0,           0,         923,     -0.5276662929,       2.649225881,       2.741084365
          0,           0,         924,     -0.5276662967,       2.649170991,       2.741029485
          0,           0,         925,     -0.5276662931,       2.649225077,       2.741083562
          0,           0,         926,     -0.5276662923,       2.649234088,       2.741092571
          0,           0,         927,     -0.5276662929,       2.649225944,       2.741084428
          0,           0,         928,     -0.5276662906,       2.649262732,       2.741121209
          0,           0,         929,     -0.5276662907,       2.649258143,       2.741116621
          0,           0,         930,     -0.5276662941,        2.64920745,       2.741065938
          0,           0,         931,     -0.5276662952,       2.649192211,       2.741050702
          0,           0,         932,     -0.5276662949,        2.64919629,       2.741054779
          0,           0,         933,     -0.5276662932,       2.649225069,       2.741083553
          0,           0,         934,     -0.5276662947,       2.649203175,       2.741061664
          0,           0,         935,     -0.5276662941,       2.649212188,       2.741070675
          0,           0,         936,      -0.527666293,       2.649224327,       2.741082811
          0,           0,         937,     -0.5276662911,       2.649258145,       2.741116623
          0,           0,         938,     -0.5276662902,       2.649272531,       2.741131007
          0,           0,         939,     -0.5276662934,       2.649227983,       2.741086467
          0,           0,         940,     -0.5276662906,       2.649266048,       2.741124525
          0,           0,         941,     -0.5276662906,       2.649270198,       2.741128674
          0,           0,         942,     -0.5276662876,       2.649309892,       2.741168361
          0,           0,         943,     -0.5276662899,       2.649280082,       2.741138556
          0,           0,         944,     -0.5276662925,       2.649242657,       2.741101138
          0,           0,         945,     -0.5276662892,       2.649289783,       2.741148255
          0,           0,         946,      -0.527666292,       2.649244624,       2.741103105
          0,           0,         947,     -0.5276662881,        2.64930822,       2.741166688
          0,           0,         948,     -0.5276662893,       2.649293433,       2.741151904
          0,           0,         949,     -0.5276662894,       2.649294822,       2.741153293
          0,           0,         950,      -0.527666291,       2.649271526,       2.741130001
          0,           0,         951,     -0.5276662876,        2.64932179,       2.741180256
          0,           0,         952,     -0.5276662891,       2.649302911,       2.741161381
          0,           0,         953,      -0.527666289,       2.649302988,       2.741161458
          0,           0,         954,     -0.5276662921,       2.649258998,       2.741117476
          0,           0,         955,     -0.5276662872,        2.64932918,       2.741187645
          0,           0,         956,     -0.5276662864,       2.649340741,       2.741199203
          0,           0,         957,     -0.5276662874,       2.649319293,       2.741177759
          0,           0,         958,      -0.527666278,       2.649455549,       2.741313989
          0,           0,         959,       -0.52766629,       2.649284313,       2.741142786
          0,           0,         960,     -0.5276662911,       2.649269727,       2.741128203
          0,           0,         961,     -0.5276662894,       2.649296584,       2.741155055
          0,           0,         962,     -0.5276662882,       2.649312901,       2.741171368
          0,           0,         963,     -0.5276662942,       2.649231802,       2.741090285
          0,           0,         964,     -0.5276662866,        2.64933861,       2.741197073
          0,           0,         965,     -0.5276662864,       2.649339981,       2.741198444
          0,           0,         966,     -0.5276662869,       2.649332853,       2.741191317
          0,           0,         967,     -0.5276662828,       2.649396989,       2.741255441
          0,           0,         968,      -0.527666288,       2.649321556,       2.741180022
          0,           0,         969,     -0.5276662858,       2.649351054,       2.741209515
          0,           0,         970,     -0.5276662866,       2.649338904,       2.741197367
          0,           0,         971,     -0.5276662841,       2.649373929,       2.741232385
          0,           0,         972,     -0.5276662847,       2.649361228,       2.741219686
          0,           0,         973,     -0.5276662855,       2.649350272,       2.741208732
          0,           0,         974,     -0.5276662869,       2.649330274,       2.741188738
          0,           0,         975,     -0.5276662883,       2.649307786,       2.741166255
          0,           0,         976,     -0.5276662888,       2.649303268,       2.741161737
          0,           0,         977,     -0.5276662858,       2.649344496,       2.741202957
          0,           0,         978,     -0.5276662829,       2.649378094,       2.741236549
          0,           0,         979,     -0.5276662834,       2.649377188,       2.741235644
          0,           0,         980,     -0.5276662896,       2.649287902,       2.741146374
          0,           0,         981,     -0.5276662902,        2.64927858,       2.741137054
          0,           0,         982,     -0.5276662923,       2.649254133,       2.741112611
          0,           0,         983,     -0.5276662859,        2.64934614,       2.741204601
          0,           0,         984,      -0.527666287,       2.649330124,       2.741188589
          0,           0,         985,     -0.5276662872,       2.649326833,       2.741185299
          0,           0,         986,     -0.5276662875,       2.649318506,       2.741176973
          0,           0,         987,     -0.5276662907,       2.649274708,       2.741133183
          0,           0,         988,     -0.5276662917,       2.649263684,       2.741122161
          0,           0,         989,     -0.5276662883,       2.649310759,       2.741169227
          0,           0,         990,      -0.527666291,       2.649271652,       2.741130128
          0,           0,         991,     -0.5276662874,       2.649321734,         2.7411802
          0,           0,         992,     -0.5276662863,        2.64933704,       2.741195503
          0,           0,         993,     -0.5276662858,       2.649354605,       2.741213064
          0,           0,         994,     -0.5276662878,       2.649324817,       2.741183282
          0,           0,         995,     -0.5276662882,       2.649316233,         2.7411747
          0,           0,         996,     -0.5276662831,       2.649392584,       2.741251036
          0,           0,         997,     -0.5276662831,       2.649393805,       2.741252257
          0,           0,         998,     -0.5276662867,       2.649340263,       2.741198725
          0,           0,         999,     -0.5276662889,       2.649302355,       2.741160824
          0,           0,        1000,     -0.5276662881,       2.649311238,       2.741169706
          0,           0,        1001,     -0.5276662908,       2.649277743,       2.741136217
          0,           0,        1002,     -0.5276662836,       2.649380729,       2.741239183
          0,           0,        1003,     -0.5276662867,       2.649334059,       2.741192522
          0,           0,        1004,     -0.5276662864,       2.649330915,       2.741189378
          0,           0,        1005,     -0.5276662859,       2.649338481,       2.741196943
          0,           0,        1006,     -0.5276662873,       2.649321658,       2.741180124
          0,           0,        1007,      -0.527666288,       2.649313041,       2.741171508
          0,           0,        1008,     -0.5276662925,       2.649249679,       2.741108159
          0,           0,        1009,     -0.5276662856,       2.649347261,       2.741205722
          0,           0,        1010,     -0.5276662944,       2.649217906,       2.741076392
          0,           0,        1011,     -0.5276662879,       2.649306985,       2.741165454
          0,           0,        1012,     -0.5276662892,       2.649288367,       2.741146839
          0,           0,        1013,     -0.5276662892,       2.649285931,       2.741144404
          0,           0,        1014,     -0.5276662897,       2.649272404,       2.741130879
          0,           0,        1015,     -0.5276662903,       2.649259241,       2.741117718
          0,           0,        1016,     -0.5276662932,       2.649223532,       2.741082016
          0,           0,        1017,     -0.5276662919,       2.649244186,       2.741102666
          0,           0,        1018,     -0.5276662891,       2.649280404,       2.741138878
          0,           0,        1019,     -0.5276662924,        2.64923051,       2.741088993
          0,           0,        1020,     -0.5276662952,       2.649187422,       2.741045913
          0,           0,        1021,     -0.5276662952,       2.649185061,       2.741043553
          0,           0,        1022,     -0.5276662928,       2.649218413,       2.741076898
          0,           0,        1023,     -0.5276662982,       2.649141982,       2.741000481
          0,           0,        1024,      -0.527666296,       2.649177306,       2.741035799
          0,           0,        1025,     -0.5276662923,       2.649228168,       2.741086651
          0,           0,        1026,     -0.5276662931,       2.649218461,       2.741076946
          0,           0,        1027,     -0.5276662951,       2.649189818,       2.741048309
          0,           0,        1028,     -0.5276662932,       2.649212353,       2.741070839
          0,           0,        1029,     -0.5276662927,       2.649218177,       2.741076662
          0,           0,        1030,     -0.5276662933,       2.649212192,       2.741070678
          0,           0,        1031,     -0.5276662901,       2.649259253,        2.74111773
          0,           0,        1032,     -0.5276662952,       2.649187805,       2.741046296
          0,           0,        1033,     -0.5276662936,       2.649209611,       2.741068098
          0,           0,        1034,     -0.5276662939,       2.649200523,       2.741059012
          0,           0,        1035,      -0.527666295,        2.64918568,       2.741044171
          0,           0,        1036,     -0.5276662977,       2.649151369,       2.741009866
          0,           0,        1037,     -0.5276662932,       2.649223674,       2.741082158
          0,           0,        1038,     -0.5276662933,       2.649219156,       2.741077641
          0,           0,        1039,     -0.5276662897,       2.649272858,       2.741131333
          0,           0,        1040,     -0.5276662901,       2.649275652,       2.741134126
          0,           0,        1041,     -0.5276662921,       2.649246592,       2.741105072
          0,           0,        1042,     -0.5276662915,       2.649247449,       2.741105928
          0,           0,        1043,     -0.5276662923,       2.649237295,       2.741095776
          0,           0,        1044,     -0.5276662939,       2.649212904,        2.74107139
          0,           0,        1045,     -0.5276662929,        2.64922976,       2.741088243
          0,           0,        1046,     -0.5276662916,       2.649249727,       2.741108206
          0,           0,        1047,     -0.5276662907,       2.649267231,       2.741125707
          0,           0,        1048,     -0.5276662877,        2.64930931,       2.741167778
          0,           0,        1049,     -0.5276662904,       2.649268023,       2.741126499
          0,           0,        1050,       -0.52766629,       2.649276832,       2.741135306
          0,           0,        1051,      -0.527666286,       2.649335378,        2.74119384
          0,           0,        1052,     -0.5276662894,       2.649285967,       2.741144439
          0,           0,        1053,     -0.5276662885,        2.64929427,       2.741152741
          0,           0,        1054,     -0.5276662902,        2.64927114,       2.741129615
          0,           0,        1055,     -0.5276662888,       2.649285935,       2.741144407
          0,           0,        1056,     -0.5276662959,       2.649188424,       2.741046915
          0,           0,        1057,     -0.5276662942,       2.649211201,       2.741069688
          0,           0,        1058,     -0.5276662937,       2.649215736,       2.741074221
          0,           0,        1059,     -0.5276662903,       2.649269742,       2.741128218
          0,           0,        1060,     -0.5276662907,       2.649262545,       2.741121022
          0,           0,        1061,     -0.5276662906,       2.649264899,       2.741123375
          0,           0,        1062,     -0.5276662883,       2.649298745,       2.741157215
          0,           0,        1063,     -0.5276662918,       2.649250464,       2.741108944
          0,           0,        1064,     -0.5276662936,       2.649225652,       2.741084136
          0,           0,        1065,     -0.5276662919,       2.649245796,       2.741104276
          0,           0,        1066,     -0.5276662922,       2.649239492,       2.741097974
          0,           0,        1067,     -0.5276662937,       2.649216207,       2.741074692
          0,           0,        1068,     -0.5276662941,       2.649211077,       2.741069564
          0,           0,        1069,     -0.5276662963,       2.649182101,       2.741040593
          0,           0,        1070,     -0.5276662948,       2.649202061,        2.74106055
          0,           0,        1071,     -0.5276662945,       2.649204592,        2.74106308
          0,           0,        1072,     -0.5276662918,       2.649251936,       2.741110415
          0,           0,        1073,     -0.5276662942,       2.649214331,       2.741072817
          0,           0,        1074,     -0.5276662921,       2.649245508,       2.741103988
          0,           0,        1075,     -0.5276662947,       2.649201961,       2.741060449
          0,           0,        1076,      -0.527666292,       2.649248109,       2.741106589
          0,           0,        1077,     -0.5276662924,       2.649243813,       2.741102293
          0,           0,        1078,     -0.5276662885,       2.649300061,        2.74115853
          0,           0,        1079,      -0.527666289,       2.649298354,       2.741156824
          0,           0,        1080,     -0.5276662918,       2.649256248,       2.741114725
          0,           0,        1081,     -0.5276662932,       2.649228766,       2.741087248
          0,           0,        1082,     -0.5276662916,       2.649253931,       2.741112409
          0,           0,        1083,     -0.5276662874,       2.649311868,       2.741170336
          0,           0,        1084,     -0.5276662935,       2.649226614,       2.741085097
          0,           0,        1085,       -0.52766629,       2.649278292,       2.741136766
          0,           0,        1086,      -0.527666292,       2.649250409,       2.741108888
          0,           0,        1087,     -0.5276662924,       2.649246804,       2.741105284
          0,           0,        1088,     -0.5276662851,       2.649352509,       2.741210969
          0,           0,        1089,     -0.5276662913,       2.649264693,       2.741123169
          0,           0,        1090,     -0.5276662915,       2.649259605,       2.741118083
          0,           0,        1091,     -0.5276662909,       2.649266376,       2.741124852
          0,           0,        1092,      -0.527666292,       2.649250402,       2.741108882
          0,           0,        1093,     -0.5276662911,        2.64926533,       2.741123807
          0,           0,        1094,     -0.5276662893,       2.649289257,       2.741147729
          0,           0,        1095,     -0.5276662908,       2.649267471,       2.741125947
          0,           0,        1096,     -0.5276662918,       2.649254853,       2.741113332
          0,           0,        1097,     -0.5276662896,        2.64928519,       2.741143663
          0,           0,        1098,     -0.5276662939,       2.649221131,       2.741079615
          0,           0,        1099,     -0.5276662934,       2.649229623,       2.741088106
          0,           0,        1100,     -0.5276662923,       2.649242941,       2.741101421
          0,           0,        1101,     -0.5276662933,       2.649232865,       2.741091347
          0,           0,        1102,     -0.5276662911,       2.649262427,       2.741120904
          0,           0,        1103,     -0.5276662928,       2.649236888,        2.74109537
          0,           0,        1104,     -0.5276662888,       2.649295125,       2.741153596
          0,           0,        1105,     -0.5276662883,       2.649303955,       2.741162424
          0,           0,        1106,     -0.5276662905,       2.649268256,       2.741126732
          0,           0,        1107,     -0.5276662926,       2.649241019,       2.741099499
          0,           0,        1108,     -0.5276662942,       2.649217333,       2.741075818
          0,           0,        1109,     -0.5276662901,       2.649273648,       2.741132123
          0,           0,        1110,      -0.527666289,       2.649289416,       2.741147887
          0,           0,        1111,     -0.5276662914,       2.649256245,       2.741114722
          0,           0,        1112,     -0.5276662889,       2.649292697,       2.741151168
          0,           0,        1113,     -0.5276662922,       2.649247313,       2.741105793
          0,           0,        1114,      -0.527666292,       2.649250754,       2.741109233
          0,           0,        1115,     -0.5276662932,       2.649230285,       2.741088767
          0,           0,        1116,     -0.5276662924,       2.649246639,       2.741105119
          0,           0,        1117,       -0.52766629,       2.649276369,       2.741134843
          0,           0,        1118,     -0.5276662912,        2.64925826,       2.741116738
          0,           0,        1119,     -0.5276662854,       2.649344952,       2.741203413
          0,           0,        1120,     -0.5276662885,       2.649297781,       2.741156252
          0,           0,        1121,     -0.5276662904,       2.649269096,       2.741127572
          0,           0,        1122,     -0.5276662932,       2.649224063,       2.741082547
          0,           0,        1123,     -0.5276662956,       2.649189836,       2.741048327
          0,           0,        1124,     -0.5276662965,       2.649181819,       2.741040311
          0,           0,        1125,     -0.5276662898,       2.649277796,        2.74113627
          0,           0,        1126,      -0.527666292,       2.649249625,       2.741108105
          0,           0,        1127,     -0.5276662867,       2.649324921,       2.741183387
          0,           0,        1128,      -0.527666288,       2.649308702,        2.74116717
          0,           0,        1129,     -0.5276662855,       2.649347623,       2.741206084
          0,           0,        1130,       -0.52766629,       2.649286812,       2.741145284
          0,           0,        1131,      -0.527666282,       2.649399589,        2.74125804
          0,           0,        1132,     -0.5276662851,       2.649354803,       2.741213262
          0,           0,        1133,     -0.5276662867,       2.649335247,        2.74119371
          0,           0,        1134,     -0.5276662873,       2.649328255,        2.74118672
          0,           0,        1135,     -0.5276662852,       2.649361584,       2.741220043
          0,           0,        1136,     -0.5276662888,       2.649308303,       2.741166771
          0,           0,        1137,     -0.5276662818,       2.649404697,       2.741263147
          0,           0,        1138,     -0.5276662867,       2.649336411,       2.741194874
          0,           0,        1139,     -0.5276662881,       2.649316443,        2.74117491
          0,           0,        1140,     -0.5276662844,       2.649367936,       2.741226393
          0,           0,        1141,     -0.5276662804,       2.649424586,       2.741283032
          0,           0,        1142,     -0.5276662861,       2.649345455,       2.741203917
          0,           0,        1143,     -0.5276662839,       2.649381853,       2.741240307
          0,           0,        1144,     -0.5276662815,       2.649414804,       2.741273252
          0,           0,        1145,     -0.5276662842,       2.649376373,       2.741234829
          0,           0,        1146,     -0.5276662848,       2.649367147,       2.741225604
          0,           0,        1147,     -0.5276662849,        2.64936433,       2.741222788
          0,           0,        1148,     -0.5276662842,       2.649373233,       2.741231689
          0,           0,        1149,     -0.5276662859,       2.649350323,       2.741208784
          0,           0,        1150,     -0.5276662848,       2.649365255,       2.741223713
          0,           0,        1151,      -0.527666287,       2.649332125,        2.74119059
          0,           0,        1152,     -0.5276662859,       2.649351605,       2.741210066
          0,           0,        1153,     -0.5276662849,       2.649367119,       2.741225576
          0,           0,        1154,     -0.5276662845,       2.649373803,       2.741232259
          0,           0,        1155,      -0.527666287,       2.649336489,       2.741194953
          0,           0,        1156,      -0.527666285,       2.649363414,       2.741221873
          0,           0,        1157,     -0.5276662856,       2.649353032,       2.741211492
          0,           0,        1158,     -0.5276662859,       2.649351357,       2.741209817
          0,           0,        1159,     -0.5276662866,       2.649340841,       2.741199303
          0,           0,        1160,     -0.5276662828,       2.649397613,       2.741256065
          0,           0,        1161,     -0.5276662828,       2.649396858,        2.74125531
          0,           0,        1162,     -0.5276662821,       2.649408678,       2.741267128
          0,           0,        1163,     -0.5276662853,        2.64936546,       2.741223918
          0,           0,        1164,     -0.5276662833,       2.649391708,       2.741250161
          0,           0,        1165,     -0.5276662829,       2.649395539,       2.741253991
          0,           0,        1166,     -0.5276662818,       2.649410162,       2.741268611
          0,           0,        1167,     -0.5276662894,       2.649296234,       2.741154705
          0,           0,        1168,     -0.5276662851,       2.649360464,       2.741218923
          0,           0,        1169,     -0.5276662866,        2.64933838,       2.741196843
          0,           0,        1170,     -0.5276662929,        2.64925143,        2.74110991
          0,           0,        1171,     -0.5276662869,       2.649332975,       2.741191439
          0,           0,        1172,     -0.5276662827,       2.649395316,       2.741253768
          0,           0,        1173,     -0.5276662875,       2.649328945,        2.74118741
          0,           0,        1174,      -0.527666288,        2.64932079,       2.741179256
          0,           0,        1175,      -0.527666286,       2.649347082,       2.741205543
          0,           0,        1176,     -0.5276662867,       2.649338395,       2.741196857
          0,           0,        1177,      -0.527666284,       2.649374668,       2.741233124
          0,           0,        1178,     -0.5276662862,       2.649346731,       2.741205192
          0,           0,        1179,     -0.5276662868,       2.649341669,       2.741200131
          0,           0,        1180,      -0.527666287,       2.649339811,       2.741198273
          0,           0,        1181,     -0.5276662862,       2.649351412,       2.741209873
          0,           0,        1182,     -0.5276662883,       2.649322915,       2.741181381
          0,           0,        1183,      -0.527666286,        2.64935645,        2.74121491
          0,           0,        1184,     -0.5276662853,       2.649366501,       2.741224959
          0,           0,        1185,     -0.5276662847,       2.649373729,       2.741232186
          0,           0,        1186,     -0.5276662847,       2.649375307,       2.741233764
          0,           0,        1187,     -0.5276662832,       2.649395399,       2.741253851
          0,           0,        1188,     -0.5276662828,        2.64940116,       2.741259612
          0,           0,        1189,     -0.5276662883,        2.64932351,       2.741181976
          0,           0,        1190,     -0.5276662859,        2.64935538,        2.74121384
          0,           0,        1191,     -0.5276662829,       2.649395216,       2.741253668
          0,           0,        1192,     -0.5276662865,       2.649345557,       2.741204019
          0,           0,        1193,     -0.5276662877,       2.649324307,       2.741182773
          0,           0,        1194,     -0.5276662885,         2.6493123,       2.741170768
          0,           0,        1195,     -0.5276662896,       2.649298026,       2.741156497
          0,           0,        1196,     -0.5276662868,       2.649338453,       2.741196916
          0,           0,        1197,      -0.527666284,       2.649374548,       2.741233004
          0,           0,        1198,     -0.5276662864,       2.649341772,       2.741200235
          0,           0,        1199,     -0.5276662886,       2.649308382,        2.74116685
          0,           0,        1200,     -0.5276662887,       2.649304612,       2.741163081
          0,           0,        1201,     -0.5276662886,       2.649305449,       2.741163918
          0,           0,        1202,     -0.5276662891,       2.649295479,        2.74115395
          0,           0,        1203,     -0.5276662912,       2.649271294,        2.74112977
          0,           0,        1204,     -0.5276662891,       2.649296401,       2.741154872
          0,           0,        1205,     -0.5276662896,       2.649291201,       2.741149673
          0,           0,        1206,     -0.5276662924,       2.649255955,       2.741114434
          0,           0,        1207,     -0.5276662888,       2.649301571,       2.741160041
          0,           0,        1208,     -0.5276662881,       2.649309842,        2.74116831
          0,           0,        1209,     -0.5276662876,       2.649315733,       2.741174201
          0,           0,        1210,     -0.5276662908,       2.649271396,       2.741129872
          0,           0,        1211,     -0.5276662895,       2.649285946,       2.741144419
          0,           0,        1212,     -0.5276662918,       2.649251569,       2.741110049
          0,           0,        1213,     -0.5276662904,       2.649270755,        2.74112923
          0,           0,        1214,     -0.5276662903,       2.649273945,        2.74113242
          0,           0,        1215,     -0.5276662907,       2.649262149,       2.741120626
          0,           0,        1216,     -0.5276662931,       2.649228526,       2.741087009
          0,           0,        1217,     -0.5276662917,       2.649247771,       2.741106251
          0,           0,        1218,      -0.527666291,       2.649256213,       2.741114691
          0,           0,        1219,      -0.527666292,       2.649241434,       2.741099915
          0,           0,        1220,     -0.5276662951,       2.649193498,       2.741051988
          0,           0,        1221,     -0.5276662899,       2.649263521,       2.741121997
          0,           0,        1222,     -0.5276662976,       2.649152686,       2.741011183
          0,           0,        1223,     -0.5276662951,       2.649188528,       2.741047018
          0,           0,        1224,     -0.5276662932,       2.649217492,       2.741075977
          0,           0,        1225,     -0.5276662949,       2.649196446,       2.741054935
          0,           0,        1226,     -0.5276662897,       2.649272171,       2.741130646
          0,           0,        1227,     -0.5276662894,       2.649273376,        2.74113185
          0,           0,        1228,     -0.5276662912,       2.649251389,       2.741109867
          0,           0,        1229,     -0.5276662922,       2.649241433,       2.741099914
          0,           0,        1230,     -0.5276662908,       2.649261346,       2.741119823
          0,           0,        1231,     -0.5276662906,       2.649261874,       2.741120351
          0,           0,        1232,     -0.5276662883,       2.649294318,       2.741152789
          0,           0,        1233,     -0.5276662932,       2.649223802,       2.741082287
          0,           0,        1234,     -0.5276662922,       2.649233771,       2.741092253
          0,           0,        1235,     -0.5276662926,       2.649228465,       2.741086949
          0,           0,        1236,     -0.5276662926,       2.649223059,       2.741081544
          0,           0,        1237,     -0.5276662943,       2.649198662,       2.741057151
          0,           0,        1238,     -0.5276662948,       2.649193518,       2.741052008
          0,           0,        1239,     -0.5276662911,       2.649244065,       2.741102546
          0,           0,        1240,     -0.5276662903,       2.649259498,       2.741117975
          0,           0,        1241,     -0.5276662933,       2.649219024,       2.741077509
          0,           0,        1242,     -0.5276662903,       2.649267889,       2.741126365
          0,           0,        1243,     -0.5276662927,       2.649234936,       2.741093418
          0,           0,        1244,       -0.52766629,       2.649273694,       2.741132169
          0,           0,        1245,     -0.5276662899,       2.649276075,        2.74113455
          0,           0,        1246,     -0.5276662916,       2.649247988,       2.741106467
          0,           0,        1247,     -0.5276662913,       2.649250461,        2.74110894
          0,           0,        1248,     -0.5276662904,       2.649265433,       2.741123909
          0,           0,        1249,     -0.5276662879,       2.649302249,       2.741160719
          0,           0,        1250,     -0.5276662875,       2.649307048,       2.741165516
          0,           0,        1251,     -0.5276662881,       2.649302927,       2.741161397
          0,           0,        1252,     -0.5276662885,       2.649292647,       2.741151118
          0,           0,        1253,     -0.5276662906,       2.649265266,       2.741123743
          0,           0,        1254,     -0.5276662898,       2.649272341,       2.741130817
          0,           0,        1255,     -0.5276662924,       2.649230697,        2.74108918
          0,           0,        1256,     -0.5276662901,       2.649267698,       2.741126174
          0,           0,        1257,     -0.5276662923,       2.649242037,       2.741100517
          0,           0,        1258,     -0.5276662916,       2.649253069,       2.741111547
          0,           0,        1259,     -0.5276662903,       2.649267116,       2.741125592
          0,           0,        1260,     -0.5276662921,       2.649230599,       2.741089082
          0,           0,        1261,     -0.5276662891,       2.649267149,       2.741125625
          0,           0,        1262,     -0.5276662937,       2.649203475,       2.741061963
          0,           0,        1263,     -0.5276662973,       2.649153384,       2.741011882
          0,           0,        1264,      -0.527666295,       2.649181165,       2.741039657
          0,           0,        1265,     -0.5276662946,       2.649189494,       2.741047985
          0,           0,        1266,     -0.5276662941,       2.649194164,       2.741052654
          0,           0,        1267,     -0.5276662911,       2.649238248,        2.74109673
          0,           0,        1268,     -0.5276662952,       2.649182093,       2.741040586
          0,           0,        1269,     -0.5276662939,       2.649204506,       2.741062994
          0,           0,        1270,     -0.5276662941,       2.649202306,       2.741060795
          0,           0,        1271,     -0.5276662949,         2.6491971,        2.74105559
          0,           0,        1272,     -0.5276662916,        2.64924145,        2.74109993
          0,           0,        1273,     -0.5276662963,       2.649175381,       2.741033874
          0,           0,        1274,     -0.5276662927,       2.649226339,       2.741084822
          0,           0,        1275,     -0.5276662934,       2.649217513,       2.741075998
          0,           0,        1276,     -0.5276662932,       2.649219612,       2.741078097
          0,           0,        1277,     -0.5276662933,       2.649212518,       2.741071004
          0,           0,        1278,     -0.5276662886,       2.649280493,       2.741138966
          0,           0,        1279,     -0.5276662945,       2.649189903,       2.741048394
          0,           0,        1280,     -0.5276662952,       2.649182811,       2.741041303
          0,           0,        1281,      -0.527666295,       2.649184547,       2.741043039
          0,           0,        1282,     -0.5276662955,       2.649181763,       2.741040255
          0,           0,        1283,      -0.527666293,       2.649219438,       2.741077923
          0,           0,        1284,     -0.5276662908,       2.649254982,       2.741113461
          0,           0,        1285,     -0.5276662923,       2.649231449,       2.741089932
          0,           0,        1286,     -0.5276662921,        2.64923708,       2.741095562
          0,           0,        1287,     -0.5276662963,        2.64917806,       2.741036553
          0,           0,        1288,     -0.5276662924,       2.649230691,       2.741089174
          0,           0,        1289,     -0.5276662942,       2.649206294,       2.741064781
          0,           0,        1290,     -0.5276662947,        2.64920296,       2.741061448
          0,           0,        1291,     -0.5276662889,       2.649286887,       2.741145359
          0,           0,        1292,     -0.5276662921,       2.649237152,       2.741095633
