"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         236,      -8.709375535,      -8.569386051,      -8.206723627,      -8.156239573,      -8.169713584,       -13.2122492
          0,           0,         237,      -8.717222115,      -8.579776997,      -8.214212014,      -8.163613694,      -8.178010431,      -13.22461647
          0,           0,         238,      -8.725053379,      -8.590147531,      -8.221698623,      -8.170987211,      -8.186293166,       -13.2369944
          0,           0,         239,      -8.732869522,      -8.600497331,      -8.229183609,      -8.178360245,      -8.194562115,      -13.24938559
          0,           0,         240,      -8.740670717,      -8.610826189,       -8.23666706,      -8.185732883,      -8.202817568,      -13.26179077
          0,           0,         241,      -8.748457064,      -8.621133896,      -8.244149022,      -8.193105177,      -8.211059737,      -13.27421003
          0,           0,         242,      -8.756228618,      -8.631420248,      -8.251629526,      -8.200477157,       -8.21928879,      -13.28664332
          0,           0,         243,      -8.763985441,      -8.641685081,      -8.259108614,      -8.207848861,      -8.227504896,      -13.29909052
          0,           0,         244,      -8.771727626,      -8.651928288,      -8.266586351,      -8.215220352,      -8.235708246,       -13.3115514
          0,           0,         245,      -8.779455304,       -8.66214981,      -8.274062833,      -8.222591727,      -8.243899057,      -13.32402581
          0,           0,         246,      -8.787168616,      -8.672349555,      -8.281538185,      -8.229963118,      -8.252077556,      -13.33651369
          0,           0,         247,      -8.794867715,       -8.68252743,      -8.289012554,       -8.23733468,       -8.26024398,      -13.34901507
          0,           0,         248,      -8.802552757,      -8.692683333,      -8.296486115,      -8.244706596,      -8.268398583,      -13.36153002
          0,           0,         249,      -8.810223907,       -8.70281715,      -8.303959066,      -8.252079074,       -8.27654164,      -13.37405855
          0,           0,         250,      -8.817881335,      -8.712928754,      -8.311431628,      -8.259452343,       -8.28467345,      -13.38660068
          0,           0,         251,      -8.825525207,      -8.723017997,      -8.318904031,      -8.266826633,      -8.292794319,       -13.3991564
          0,           0,         252,      -8.833155677,       -8.73308471,      -8.326376496,      -8.274202166,      -8.300904559,      -13.41172569
          0,           0,         253,      -8.840772893,      -8.743128738,      -8.333849237,      -8.281579146,      -8.309004476,      -13.42430862
          0,           0,         254,      -8.848376995,      -8.753149954,      -8.341322443,      -8.288957753,      -8.317094362,       -13.4369052
          0,           0,         255,      -8.855968103,      -8.763148235,      -8.348796277,      -8.296338142,      -8.325174495,      -13.44951546
          0,           0,         256,      -8.863546318,      -8.773123448,      -8.356270873,      -8.303720441,      -8.333245124,      -13.46213939
          0,           0,         257,      -8.871111728,       -8.78307549,      -8.363746342,      -8.311104759,      -8.341306483,      -13.47477698
          0,           0,         258,      -8.878664407,      -8.793004257,      -8.371222771,      -8.318491187,      -8.349358778,      -13.48742819
          0,           0,         259,      -8.886204402,       -8.80290961,      -8.378700239,      -8.325879803,      -8.357402192,      -13.50009282
          0,           0,         260,      -8.893731769,       -8.81279144,      -8.386178812,      -8.333270675,      -8.365436914,      -13.51277106
          0,           0,         261,      -8.901246571,      -8.822649641,      -8.393658553,      -8.340663864,      -8.373463144,      -13.52546321
          0,           0,         262,      -8.908748873,      -8.832484116,      -8.401139521,      -8.348059422,      -8.381481082,      -13.53816938
          0,           0,         263,      -8.916238746,      -8.842294788,      -8.408621775,      -8.355457393,      -8.389490923,      -13.55088947
          0,           0,         264,      -8.923716259,      -8.852081605,      -8.416105369,      -8.362857815,      -8.397492862,      -13.56362338
          0,           0,         265,      -8.931181487,      -8.861844531,      -8.423590355,       -8.37026072,      -8.405487095,      -13.57637106
          0,           0,         266,      -8.938634504,      -8.871583542,      -8.431076787,      -8.377666144,      -8.413473818,      -13.58919004
          0,           0,         267,      -8.946075952,      -8.881300255,      -8.438564719,      -8.385074128,      -8.421453697,      -13.60201457
          0,           0,         268,      -8.953505745,      -8.890994134,      -8.446054216,      -8.392484712,      -8.429426769,      -13.61481376
          0,           0,         269,      -8.960923423,      -8.900663827,      -8.453545354,      -8.399897961,      -8.437392798,      -13.62761975
          0,           0,         270,      -8.968328927,      -8.910308984,      -8.461038214,      -8.407313956,      -8.445351914,      -13.64043743
          0,           0,         271,      -8.975722386,      -8.919929594,      -8.468532885,      -8.414732771,      -8.453304359,      -13.65326765
          0,           0,         272,      -8.983103993,      -8.929525761,      -8.476029453,      -8.422154476,       -8.46125047,      -13.66611044
          0,           0,         273,      -8.990473867,      -8.939097586,      -8.483527994,      -8.429579131,      -8.469190495,      -13.67896565
          0,           0,         274,      -8.997831903,      -8.948645105,      -8.491028571,      -8.437006784,      -8.477124364,      -13.69183315
          0,           0,         275,       -9.00517821,      -8.958168339,      -8.498531233,       -8.44443748,      -8.485052356,      -13.70471279
          0,           0,         276,      -9.012512882,      -8.967667369,      -8.506036042,      -8.451871274,      -8.492974708,      -13.71760441
          0,           0,         277,      -9.019836009,      -8.977142314,      -8.513543071,      -8.459308237,      -8.500891637,      -13.73050787
          0,           0,         278,      -9.027147673,      -8.986593263,      -8.521052407,      -8.466748458,      -8.508803362,      -13.74342296
          0,           0,         279,      -9.034447964,      -8.996020293,      -8.528564145,      -8.474192034,      -8.516710107,       -13.7563495
          0,           0,         280,      -9.041736968,      -9.005423476,      -8.536078388,      -8.481639062,      -8.524612096,      -13.76928727
          0,           0,         281,      -9.049014765,      -9.014802881,       -8.54359523,      -8.489089624,      -8.532509545,      -13.78223609
          0,           0,         282,      -9.056281402,      -9.024158582,      -8.551114756,      -8.496543791,       -8.54040264,      -13.79519577
          0,           0,         283,      -9.063536952,      -9.033490686,      -8.558637044,      -8.504001624,      -8.548291588,      -13.80816612
          0,           0,         284,       -9.07078147,      -9.042799305,      -8.566162169,      -8.511463183,      -8.556176578,      -13.82114692
          0,           0,         285,      -9.078015737,      -9.052086339,      -8.573690219,       -8.51892854,      -8.564058352,       -13.8341378
          0,           0,         286,      -9.085240102,      -9.061352499,      -8.581221184,      -8.526397726,      -8.571937215,      -13.84713844
          0,           0,         287,      -9.092453351,      -9.070594946,      -8.588755028,      -8.533870727,      -8.579812313,      -13.86014859
          0,           0,         288,      -9.099655188,      -9.079813373,      -8.596291891,      -8.541347611,      -8.587683626,      -13.87316775
          0,           0,         289,      -9.106845644,      -9.089007874,      -8.603831872,      -8.548828466,      -8.595551314,      -13.88619531
          0,           0,         290,      -9.114024946,      -9.098178793,      -8.611375057,      -8.556313366,      -8.603415701,      -13.89923063
          0,           0,         291,      -9.121193333,      -9.107326529,      -8.618921523,      -8.563802362,      -8.611277161,      -13.91227302
          0,           0,         292,      -9.128350957,      -9.116451407,       -8.62647134,      -8.571295488,       -8.61913603,      -13.92532158
          0,           0,         293,       -9.13549788,      -9.125553658,      -8.634024565,      -8.578792767,      -8.626992562,       -13.9383754
          0,           0,         294,      -9.142634109,      -9.134633462,      -8.641581243,      -8.586294219,      -8.634846922,      -13.95143419
          0,           0,         295,      -9.149759639,      -9.143690975,      -8.649141416,      -8.593799864,      -8.642699221,      -13.96449736
          0,           0,         296,      -9.156874467,      -9.152726346,      -8.656705119,      -8.601309728,      -8.650549542,      -13.97756411
          0,           0,         297,      -9.163978598,      -9.161739722,      -8.664272386,      -8.608823842,      -8.658397974,      -13.99063347
          0,           0,         298,      -9.171072043,      -9.170731247,      -8.671843253,      -8.616342239,      -8.666244618,      -14.00370449
          0,           0,         299,       -9.17815482,      -9.179701071,      -8.679417754,      -8.623864957,      -8.674089593,      -14.01677627
          0,           0,         300,      -9.185226943,      -9.188649322,      -8.686995932,      -8.631392036,      -8.681933039,      -14.02984795
          0,           0,         301,      -9.192288431,      -9.197576139,      -8.694577832,      -8.638923519,      -8.689775107,       -14.0429186
          0,           0,         302,      -9.199339304,      -9.206481678,      -8.702163507,      -8.646459453,      -8.697615952,      -14.05598725
          0,           0,         303,      -9.206379582,      -9.215366109,       -8.70975301,      -8.653999882,      -8.705455729,      -14.06905288
          0,           0,         304,      -9.213409283,      -9.224229597,      -8.717346403,      -8.661544858,      -8.713294591,      -14.08211438
          0,           0,         305,      -9.220428426,      -9.233072302,      -8.724943752,      -8.669094436,      -8.721132688,      -14.09517054
          0,           0,         306,      -9.227437026,      -9.241894409,       -8.73254512,       -8.67664867,      -8.728970168,         -14.10822
          0,           0,         307,      -9.234435094,      -9.250696155,      -8.740150559,      -8.684207602,      -8.736807166,      -14.12126136
          0,           0,         308,      -9.241422629,      -9.259477727,      -8.747760109,       -8.69177126,      -8.744643799,      -14.13429326
          0,           0,         309,      -9.248399625,      -9.268239316,        -8.7553738,      -8.699339661,      -8.752480174,       -14.1473142
          0,           0,         310,      -9.255366079,      -9.276981128,      -8.762991652,      -8.706912813,      -8.760316396,      -14.16032258
          0,           0,         311,      -9.262321969,      -9.285703306,      -8.770613686,      -8.714490726,      -8.768152565,       -14.1733168
          0,           0,         312,      -9.269267287,      -9.294406017,      -8.778239931,      -8.722073419,      -8.775988798,       -14.1862952
          0,           0,         313,      -9.276202035,      -9.303089419,      -8.785870439,      -8.729660931,      -8.783825224,      -14.19925599
          0,           0,         314,      -9.283126215,      -9.311753681,      -8.793505277,      -8.737253314,      -8.791661984,      -14.21219723
          0,           0,         315,      -9.290039831,      -9.320398981,      -8.801144516,      -8.744850619,      -8.799499217,      -14.22511689
          0,           0,         316,      -9.296942882,      -9.329025508,      -8.808788217,      -8.752452884,      -8.807337048,      -14.23801286
          0,           0,         317,      -9.303835362,      -9.337633464,      -8.816436435,      -8.760060138,      -8.815175587,      -14.25088294
          0,           0,         318,      -9.310717256,      -9.346223056,      -8.824089208,        -8.7676724,      -8.823014936,      -14.26372491
          0,           0,         319,      -9.317588551,      -9.354794484,      -8.831746578,      -8.775289693,      -8.830855196,      -14.27653645
          0,           0,         320,      -9.324449236,      -9.363347946,      -8.839408593,      -8.782912063,      -8.838696481,       -14.2893151
          0,           0,         321,      -9.331299304,      -9.371883645,      -8.847075313,      -8.790539569,      -8.846538914,      -14.30205822
          0,           0,         322,      -9.338138747,      -9.380401789,      -8.854746792,       -8.79817227,      -8.854382618,       -14.3147631
          0,           0,         323,      -9.344967553,      -9.388902592,      -8.862423072,      -8.805810208,        -8.8622277,      -14.32742695
          0,           0,         324,      -9.351785702,      -9.397386262,      -8.870104177,      -8.813453403,      -8.870074254,      -14.34004689
          0,           0,         325,      -9.358593164,      -9.405852996,       -8.87779012,      -8.821101852,      -8.877922358,      -14.35262006
          0,           0,         326,      -9.365389907,      -9.414302984,      -8.885480901,      -8.828755542,       -8.88577208,      -14.36514357
          0,           0,         327,      -9.372175893,      -9.422736407,      -8.893176524,      -8.836414454,      -8.893623485,      -14.37761433
          0,           0,         328,       -9.37895109,       -9.43115343,      -8.900876998,       -8.84407858,      -8.901476645,       -14.3900292
          0,           0,         329,       -9.38571547,      -9.439554219,      -8.908582347,      -8.851747919,      -8.909331635,      -14.40238493
          0,           0,         330,       -9.39246901,       -9.44793894,      -8.916292609,      -8.859422488,      -8.917188541,      -14.41467817
          0,           0,         331,      -9.399211694,       -9.45630776,      -8.924007837,      -8.867102318,      -8.925047458,      -14.42690554
          0,           0,         332,      -9.405943506,      -9.464660854,      -8.931728094,      -8.874787453,      -8.932908491,      -14.43906353
          0,           0,         333,      -9.412664435,      -9.472998403,       -8.93945345,      -8.882477943,      -8.940771746,      -14.45114862
          0,           0,         334,      -9.419374466,      -9.481320593,      -8.947183975,      -8.890173845,      -8.948637333,      -14.46315721
          0,           0,         335,      -9.426073584,      -9.489627619,      -8.954919741,      -8.897875216,      -8.956505364,      -14.47508564
          0,           0,         336,      -9.432761766,       -9.49791967,       -8.96266081,      -8.905582113,      -8.964375933,      -14.48693015
          0,           0,         337,      -9.439438986,      -9.506196935,      -8.970407244,      -8.913294587,      -8.972249136,      -14.49868693
          0,           0,         338,      -9.446105223,      -9.514459605,      -8.978159094,      -8.921012683,      -8.980125077,      -14.51035229
          0,           0,         339,      -9.452760452,      -9.522707863,      -8.985916406,      -8.928736441,      -8.988003849,      -14.52192253
          0,           0,         340,      -9.459404649,      -9.530941904,       -8.99367922,      -8.936465895,       -8.99588555,      -14.53339405
          0,           0,         341,      -9.466037838,      -9.539163066,      -9.001447576,      -8.944201073,       -9.00377029,      -14.54476424
          0,           0,         342,      -9.472659905,       -9.54737031,       -9.00922149,       -8.95194196,      -9.011657966,      -14.55602852
          0,           0,         343,      -9.479270682,      -9.555563727,      -9.017000997,       -8.95968859,      -9.019548588,      -14.56718373
          0,           0,         344,      -9.485870321,      -9.563743613,      -9.024786129,      -8.967440971,      -9.027442607,      -14.57822601
          0,           0,         345,      -9.492458895,       -9.57191031,      -9.032576906,      -8.975199123,      -9.035340304,      -14.58915151
          0,           0,         346,      -9.499036374,      -9.580064097,      -9.040373345,      -8.982963074,      -9.043241771,      -14.59995659
          0,           0,         347,      -9.505602683,      -9.588205135,      -9.048175481,      -8.990732856,      -9.051146988,      -14.61063792
          0,           0,         348,      -9.512157754,      -9.596333484,      -9.055983375,       -8.99850851,      -9.059055884,      -14.62119234
          0,           0,         349,      -9.518701531,      -9.604449139,        -9.0637971,      -9.006290083,      -9.066968413,      -14.63161692
          0,           0,         350,      -9.525233979,       -9.61255207,      -9.071616737,      -9.014077627,      -9.074884572,      -14.64190891
          0,           0,         351,      -9.531755077,      -9.620642272,       -9.07944236,      -9.021871194,      -9.082804419,      -14.65206572
          0,           0,         352,      -9.538264806,      -9.628719776,      -9.087274036,       -9.02967083,      -9.090728049,      -14.66208498
          0,           0,         353,      -9.544763143,      -9.636784669,      -9.095111816,      -9.037476572,      -9.098655563,      -14.67196447
          0,           0,         354,      -9.551250055,      -9.644837074,      -9.102955743,      -9.045288446,      -9.106587055,      -14.68170217
          0,           0,         355,      -9.557725497,      -9.652877146,      -9.110805849,      -9.053106475,      -9.114522604,      -14.69129627
          0,           0,         356,      -9.564189417,      -9.660905054,      -9.118662166,      -9.060930674,      -9.122462269,      -14.70074513
          0,           0,         357,      -9.570641766,      -9.668920976,      -9.126524725,      -9.068761061,      -9.130406113,      -14.71004736
          0,           0,         358,      -9.577082491,      -9.676925076,      -9.134393558,      -9.076597655,      -9.138354196,      -14.71920187
          0,           0,         359,      -9.583511549,      -9.684917517,      -9.142268703,      -9.084440479,      -9.146306586,      -14.72820779
          0,           0,         360,      -9.589928902,       -9.69289846,      -9.150150205,      -9.092289564,      -9.154263357,      -14.73706452
          0,           0,         361,      -9.596334519,      -9.700868043,      -9.158038109,      -9.100144942,      -9.162224589,      -14.74577175
          0,           0,         362,      -9.602728374,      -9.708826398,      -9.165932468,      -9.108006655,       -9.17019036,      -14.75432943
          0,           0,         363,      -9.609110444,      -9.716773646,      -9.173833337,      -9.115874745,       -9.17816075,      -14.76273779
          0,           0,         364,      -9.615480706,      -9.724709897,      -9.181740773,      -9.123749258,       -9.18613584,      -14.77099731
          0,           0,         365,      -9.621839142,      -9.732635247,      -9.189654835,      -9.131630244,       -9.19411571,      -14.77910878
          0,           0,         366,      -9.628185729,      -9.740549785,      -9.197575583,      -9.139517752,      -9.202100441,      -14.78707322
          0,           0,         367,      -9.634520448,      -9.748453596,      -9.205503079,      -9.147411834,      -9.210090112,      -14.79489193
          0,           0,         368,      -9.640843274,      -9.756346758,      -9.213437386,      -9.155312541,      -9.218084805,      -14.80256645
          0,           0,         369,      -9.647154186,      -9.764229364,      -9.221378566,      -9.163219923,      -9.226084599,      -14.81009849
          0,           0,         370,      -9.653453158,      -9.772101483,      -9.229326681,      -9.171134029,      -9.234089574,      -14.81749006
          0,           0,         371,      -9.659740157,       -9.77996318,      -9.237281791,      -9.179054905,      -9.242099802,      -14.82474345
          0,           0,         372,      -9.666015155,      -9.787814527,      -9.245243954,      -9.186982597,      -9.250115361,      -14.83186105
          0,           0,         373,      -9.672278123,      -9.795655594,       -9.25321323,      -9.194917145,       -9.25813632,      -14.83884546
          0,           0,         374,      -9.678529029,      -9.803486453,      -9.261189677,      -9.202858594,      -9.266162746,      -14.84569944
          0,           0,         375,      -9.684767844,      -9.811307148,      -9.269173353,      -9.210806984,      -9.274194711,      -14.85242585
          0,           0,         376,      -9.690994536,      -9.819117721,      -9.277164317,      -9.218762356,      -9.282232276,      -14.85902777
          0,           0,         377,      -9.697209078,       -9.82691822,       -9.28516263,      -9.226724754,      -9.290275511,      -14.86550835
          0,           0,         378,      -9.703411441,      -9.834708691,      -9.293168354,      -9.234694222,      -9.298324479,      -14.87187088
          0,           0,         379,      -9.709601598,      -9.842489174,      -9.301181555,      -9.242670807,      -9.306379246,       -14.8781187
          0,           0,         380,      -9.715779524,      -9.850259705,      -9.309202298,      -9.250654558,      -9.314439886,      -14.88425527
          0,           0,         381,      -9.721945193,      -9.858020314,      -9.317230652,      -9.258645527,      -9.322506462,      -14.89028409
          0,           0,         382,      -9.728098585,      -9.865771038,      -9.325266688,      -9.266643767,      -9.330579056,       -14.8962087
          0,           0,         383,      -9.734239676,      -9.873511899,      -9.333310477,      -9.274649334,      -9.338657737,       -14.9020326
          0,           0,         384,      -9.740368449,       -9.88124292,      -9.341362095,      -9.282662285,      -9.346742585,      -14.90775932
          0,           0,         385,      -9.746484882,      -9.888964126,      -9.349421614,      -9.290682682,      -9.354833673,      -14.91339269
          0,           0,         386,      -9.752588956,      -9.896675535,      -9.357489114,      -9.298710583,       -9.36293108,      -14.91893631
          0,           0,         387,      -9.758680653,      -9.904377164,       -9.36556467,       -9.30674605,      -9.371034887,      -14.92439373
          0,           0,         388,      -9.764759955,      -9.912069021,      -9.373648363,      -9.314789147,      -9.379145169,      -14.92976846
          0,           0,         389,      -9.770826845,      -9.919751119,      -9.381740272,      -9.322839938,      -9.387262009,      -14.93506402
          0,           0,         390,      -9.776881302,      -9.927423459,      -9.389840477,      -9.330898485,      -9.395385481,      -14.94028385
          0,           0,         391,       -9.78292331,       -9.93508604,      -9.397949059,      -9.338964854,       -9.40351566,      -14.94543139
          0,           0,         392,       -9.78895285,      -9.942738853,      -9.406066098,      -9.347039103,      -9.411652622,         -14.95051
          0,           0,         393,      -9.794969904,      -9.950381892,      -9.414191674,      -9.355121299,      -9.419796442,        -14.955523
          0,           0,         394,      -9.800974455,      -9.958015138,      -9.422325869,      -9.363211502,      -9.427947192,      -14.96047364
          0,           0,         395,      -9.806966488,      -9.965638577,      -9.430468766,      -9.371309779,      -9.436104947,      -14.96536509
          0,           0,         396,      -9.812945987,      -9.973252183,      -9.438620454,      -9.379416198,      -9.444269785,      -14.97020043
          0,           0,         397,      -9.818912937,      -9.980855967,      -9.446781019,      -9.387530829,      -9.452441785,      -14.97498263
          0,           0,         398,      -9.824867328,      -9.988449862,      -9.454950557,      -9.395653744,      -9.460621026,      -14.97971461
          0,           0,         399,      -9.830809147,      -9.996033828,      -9.463129162,      -9.403785021,      -9.468807593,      -14.98439916
          0,           0,         400,      -9.836738382,      -10.00360784,      -9.471316933,      -9.411924738,      -9.477001564,      -14.98903899
          0,           0,         401,      -9.842655024,      -10.01117186,      -9.479513971,      -9.420072976,      -9.485203034,      -14.99363672
          0,           0,         402,      -9.848559064,      -10.01872585,       -9.48772038,      -9.428229819,      -9.493412083,      -14.99819485
          0,           0,         403,      -9.854450492,      -10.02626976,      -9.495936265,      -9.436395352,      -9.501628798,      -15.00271579
          0,           0,         404,      -9.860329303,      -10.03380356,      -9.504161734,      -9.444569662,      -9.509853272,       -15.0072019
          0,           0,         405,      -9.866195487,      -10.04132721,      -9.512396893,      -9.452752834,      -9.518085591,      -15.01165538
          0,           0,         406,      -9.872049038,      -10.04884067,      -9.520641852,      -9.460944959,      -9.526325844,      -15.01607836
          0,           0,         407,      -9.877889952,      -10.05634384,      -9.528896722,      -9.469146124,      -9.534574122,       -15.0204729
          0,           0,         408,      -9.883718223,      -10.06383667,      -9.537161613,      -9.477356421,      -9.542830513,      -15.02484096
          0,           0,         409,      -9.889533845,       -10.0713191,      -9.545436639,      -9.485575939,      -9.551095102,      -15.02918443
          0,           0,         410,      -9.895336817,      -10.07879106,      -9.553721914,       -9.49380477,      -9.559367988,      -15.03350508
          0,           0,         411,      -9.901127134,      -10.08625248,      -9.562017555,      -9.502043009,      -9.567649255,      -15.03780463
          0,           0,         412,      -9.906904794,      -10.09370329,      -9.570323679,       -9.51029075,      -9.575938997,      -15.04208469
          0,           0,         413,      -9.912669798,       -10.1011434,      -9.578640407,      -9.518548087,      -9.584237305,      -15.04634681
          0,           0,         414,      -9.918422144,      -10.10857277,       -9.58696786,      -9.526815119,      -9.592544273,      -15.05059249
          0,           0,         415,      -9.924161831,      -10.11599129,      -9.595306162,      -9.535091946,      -9.600859991,       -15.0548231
          0,           0,         416,      -9.929888862,      -10.12339888,      -9.603655442,      -9.543378667,      -9.609184555,      -15.05903997
          0,           0,         417,      -9.935603238,      -10.13079544,      -9.612015828,      -9.551675389,       -9.61751806,      -15.06324435
          0,           0,         418,      -9.941304963,      -10.13818088,      -9.620387452,      -9.559982213,      -9.625860599,      -15.06743742
